"BusNameMarker:
ID","BusNameMarker:
Name","BusNameMarker:
Path","BusNameMarker:
BusNumber","BusNameMarker:
InternalId","BusNameMarker:
Parent","BusNameMarker:
ObjectType","ConnectivityNode:
Path","ConnectivityNode:
InternalId","ConnectivityNode:
Name","BusNameMarker:
ConnectivityNodeHasABusNameMarker:
ConnectivityNode:
ID","ConnectivityNode:
Parent","ConnectivityNode:
ObjectType"
_6b2705b0-ee5d-4c99-ac5b-7a47fdc2feea,02   VIS-4A,Network/ReportingGroups/RG_ORI/02   VIS-4A,22082,50673136,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02CZIVIS/13.8/02CZIVIS B1  13.8  A_CN,1071019,02CZIVIS B1  13.8  A_CN,_01aa8e1f-7ee6-4b9c-9017-06f6c9e467c3,_d402c94b-4f83-4a3a-864e-66358b55f0f1,ConnectivityNode
_b38456e9-0f43-439a-ba84-7e00b0acdf84,01   VAE-58,Network/ReportingGroups/RG_CEL/01   VAE-58,16980,50673137,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01   VAE/18/01   VAE BG 18    8_CN,872484,01   VAE BG 18    8_CN,_e5d2c7ba-d8f8-419a-bcd4-92007d0765ae,_7235d2d0-e1d5-488a-b995-617508becd27,ConnectivityNode
_f6ae2a03-3828-4e56-bffe-38ec9b45f773,02   CUG-4A,Network/ReportingGroups/RG_ORI/02   CUG-4A,26168,50673138,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02GMOCUG/13.8/02GMOCUG B1  13.8  A_CN,1077198,02GMOCUG B1  13.8  A_CN,_e74a7191-0583-4f29-9e40-dbbcb6a3ddbc,_4ac9ce1d-25b8-4dd4-b920-8d56552145ff,ConnectivityNode
_3bba1eed-7d3d-4cdc-b97e-2849f8ceb42c,06   ANP-AA,Network/ReportingGroups/RG_NES/06   ANP-AA,650005,50673139,_51781422-077E-49D2-814F-6BCFE2C67B30,BusNameMarker,Network/Companies/SIN/06NES/06   ANP/400/06   ANP B1  400.  A_CN,1667621,06   ANP B1  400.  A_CN,_7e758650-d3b2-4865-863a-bcec6910e324,_0d3c3b5f-8d68-4529-b5dc-09d8f75df778,ConnectivityNode
_94cec96c-eec0-43ba-a45e-1f34f1479fd9,02   JJT-4B,Network/ReportingGroups/RG_ORI/02   JJT-4B,26515,50673140,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02GMOJJT/13.8/02GMOJJT B2  13.8  B_CN,1080122,02GMOJJT B2  13.8  B_CN,_cc522f8d-9ab8-4e2d-8e6a-c754eedc1547,_718655fb-fdca-451b-8b7b-1f5921db6a09,ConnectivityNode
_a52708f9-6df8-4a8c-a64e-40d5c36ab8cc,06   FRI-7A,Network/ReportingGroups/RG_NES/06   FRI-7A,69728,50673141,_51781422-077E-49D2-814F-6BCFE2C67B30,BusNameMarker,Network/Companies/SIN/06NES/06   FRI/115/06   FRI B1  115.  A_CN,1718761,06   FRI B1  115.  A_CN,_cadfa462-160a-493f-a2c5-01a47b3155d8,_76327042-dbaa-450a-917a-496118b17fbc,ConnectivityNode
_d7f8b748-db58-46c1-a182-690f8ee5b0bb,03   VIG-4A,Network/ReportingGroups/RG_OCC/03   VIG-4A,334691,50673142,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03GTOVIG/13.8/03GTOVIG B1  13.8  A_CN,1318655,03GTOVIG B1  13.8  A_CN,_176fc0ad-4740-44f7-9423-cc0de1c6f732,_4e5f6e24-f476-486f-ac34-aefb159d1646,ConnectivityNode
_666467d8-9c91-45eb-9706-97745b210a69,01   VIL-44,Network/ReportingGroups/RG_CEL/01   VIL-44,10183,50673143,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01   VIL/13.8/01   VIL BG 13.8  4_CN,883152,01   VIL BG 13.8  4_CN,_da5decee-320a-4dd0-91f7-6d3e8921041a,_50b4cf67-9b2f-40bd-9e5d-98c63df79eeb,ConnectivityNode
_a15099f3-c1ee-4715-8c6f-2ed4ff667474,02   OAU-5B,Network/ReportingGroups/RG_ORI/02   OAU-5B,202889,50673144,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02   OAU/34.5/02   OAU BT  34.5  B_CN,1041896,02   OAU BT  34.5  B_CN,_5ab66062-aebc-47da-9af9-bac210bbe7a2,_7aa537ed-c6e4-4831-bd83-7d8aabf637aa,ConnectivityNode
_165662a4-e1ce-4515-a402-30531ee92568,05   FVL-71,Network/ReportingGroups/RG_NTE/05   FVL-71,53069,50673145,_F6FE335F-93EB-410A-B33F-11995B26A016,BusNameMarker,Network/Companies/SIN/05NTE/05   FVL/115/05   FVL BD  115.  1_CN,1574720,05   FVL BD  115.  1_CN,_702769a8-8710-47e8-a126-9914fd4b3739,_a2b3ed8f-420b-42d0-90d4-0a7790bbde93,ConnectivityNode
_1a190d42-2b1b-484e-82d1-b8fcad7755ca,01   REM-5C,Network/ReportingGroups/RG_CEL/01   REM-5C,13078,50673146,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01   REM/23/01   REM BD 23    C_CN,853153,01   REM BD 23    C_CN,_9a85f447-28df-4dff-b67d-411e410260b2,_72e5b72b-3ee0-418e-9389-cc4159a4da52,ConnectivityNode
_49babbb2-5c50-4a7b-92b8-59cb097c4179,01   TTC-91,Network/ReportingGroups/RG_CEL/01   TTC-91,14183,50673147,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01   TTC/230/01   TTC B1  230   1_CN,868384,01   TTC B1  230   1_CN,_8c1567c3-6d86-46dc-866b-1144d9a39ab6,_3a28a4f6-c157-4a72-a2a2-1de20c44c221,ConnectivityNode
_f18e1e6b-2c2c-49c8-aaec-58755aab9ca6,02   BJU-7B,Network/ReportingGroups/RG_ORI/02   BJU-7B,231292,50673148,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02VERBJU/115/02VERBJU B1  115   B_CN,1159895,02VERBJU B1  115   B_CN,_240cef38-cbc2-4883-b4a7-f2c28bdb0a97,_98a8e77e-0f81-45e7-97a8-a2ad0a6e9edd,ConnectivityNode
_2ff92338-9c9a-488c-95f8-5d25f276ca06,02   RSO-7A,Network/ReportingGroups/RG_ORI/02   RSO-7A,23153,50673149,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02VERRSO/115/02VERRSO B1  115   A_CN,1180916,02VERRSO B1  115   A_CN,_d65fada1-e44a-43cc-8eff-bc433baff22b,_09edcae1-266e-494c-ba46-d5a808c20ecb,ConnectivityNode
_79808bf1-377b-4ffa-bc58-d0b6e929dc80,06   CJO-56,Network/ReportingGroups/RG_NES/06   CJO-56,69787,50673150,_51781422-077E-49D2-814F-6BCFE2C67B30,BusNameMarker,Network/Companies/SIN/06NES/06   CJO/34.5/06   CJO BD  34.5  6_CN,1708371,06   CJO BD  34.5  6_CN,_a9b4fbe1-9a3f-4ae8-9c15-0bf10949b1d0,_6ee38cb9-bb65-4d36-ad9d-5a76a6d6e062,ConnectivityNode
_738fbf21-6139-4c38-9f48-5900550f0c87,03   JDA-7A,Network/ReportingGroups/RG_OCC/03   JDA-7A,30435,50673151,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03JNYJDA/115/03JNYJDA B1  115   A_CN,1331970,03JNYJDA B1  115   A_CN,_8b71d51b-c46c-4840-bc39-64abbd39223e,_5901a293-a037-4c63-87db-808471f56c12,ConnectivityNode
_ca342e89-a5b5-4831-8b66-e70ce9ba388a,01   NOC-9A,Network/ReportingGroups/RG_CEL/01   NOC-9A,16320,50673152,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01   NOC/230/01TLCNOC B1  230   A_CN,826768,01TLCNOC B1  230   A_CN,_4432e94c-a20b-4622-81ec-5d437b0f9096,_15185b60-08d5-44be-8022-63ea34770222,ConnectivityNode
_a8e92fa7-d48c-47ad-bdb0-97c27e754870,02   ATD-9A,Network/ReportingGroups/RG_ORI/02   ATD-9A,23018,50673153,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02VERATD/230/02VERATD B1  230   A_CN,1159111,02VERATD B1  230   A_CN,_e02ec76d-7089-416b-8627-5dfb3471d450,_3e2b7e3c-49a5-46c8-a76f-e10f3c2da450,ConnectivityNode
_12b5cafa-2ed0-46df-abb5-7683819289c7,01   KMC-72,Network/ReportingGroups/RG_CEL/01   KMC-72,100093,50673154,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01   KMC/85/01   KMC B2 85    2_CN,812080,01   KMC B2 85    2_CN,_e7a68103-2458-4ef0-b37b-96ed7ad3b2f2,_57cfb39d-d1e2-463b-87f5-ca09ec60fa3c,ConnectivityNode
_8e6344ee-31bc-46c9-9439-79fcafe8f484,03   MOR-4B,Network/ReportingGroups/RG_OCC/03   MOR-4B,350182,50673156,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03COCMOR/13.8/03COCMOR B2  13.8  B_CN,1278609,03COCMOR B2  13.8  B_CN,_1c0df80a-cbb9-490c-89c2-e0a8f3c86443,_7535f133-ca28-4ace-9b66-6508e48045e1,ConnectivityNode
_fa2233b7-952e-48b7-968e-c991788e4dec,06   PEC-Aa,Network/ReportingGroups/RG_NES/06   PEC-Aa,68641,50673157,_51781422-077E-49D2-814F-6BCFE2C67B30,BusNameMarker,Network/Companies/SIN/06NES/06   PEC/400/06   PEC BD  400.  a__CN,1754934,06   PEC BD  400.  a__CN,_4471c014-2d88-4295-bafe-72a72a1316e2,_bc21bc35-b0d6-49e1-aa16-6056c5cfa708,ConnectivityNode
_dfbf58d9-aae7-4575-9ef1-86c427ff2017,02   PSG-1A,Network/ReportingGroups/RG_ORI/02   PSG-1A,23607,50673158,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02VERPSG/2.3/02VERPSG B1  2.3   A_CN,1178675,02VERPSG B1  2.3   A_CN,_35ce1eac-6613-4c65-b4ee-450b4675d901,_c9a3bda1-df43-4a09-afae-7176f92450e7,ConnectivityNode
_0bb3e869-f4b1-4a20-8aae-6ff127db78d0,03   CPO-70,Network/ReportingGroups/RG_OCC/03   CPO-70,32421,50673159,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03CNTCPO/115/03CNTCPO BD  115   0_CN,1241962,03CNTCPO BD  115   0_CN,_776fc347-d201-4542-9f98-05c3a624e5f2,_40f8dc08-258b-4f8b-bc97-5b31a3a7b05a,ConnectivityNode
_40f2d035-ad64-41bd-ab13-332693a3106d,01   VRN-7A,Network/ReportingGroups/RG_CEL/01   VRN-7A,11532,50673160,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01   VRN/85/01   VRN B1 85    A_CN,885516,01   VRN B1 85    A_CN,_8ca966f7-f38b-460d-8111-27b6319691d8,_b9fe424d-8e72-4962-9057-ae6ea3065ace,ConnectivityNode
_aca540f6-bd31-4e01-bc92-4719cfcac98c,02   IGP-7A,Network/ReportingGroups/RG_ORI/02   IGP-7A,24845,50673161,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02   IGP/115/02PTXIGP B1  115   A_CN,1032564,02PTXIGP B1  115   A_CN,_73bcc981-9a46-4ec0-9623-6ae7bd526b29,_38d44a45-b67e-4897-9a35-66246b41c9bd,ConnectivityNode
_f0060951-b0f5-4d69-adfb-965392e4a185,06   MRL-7A,Network/ReportingGroups/RG_NES/06   MRL-7A,646020,50673162,_51781422-077E-49D2-814F-6BCFE2C67B30,BusNameMarker,Network/Companies/SIN/06NES/06OCSMRL/115/06OCSMRL B1  115.  A_CN,1857371,06OCSMRL B1  115.  A_CN,_acd96c17-6aac-4aa7-b787-ed0d5b999b88,_9326ebfb-3688-4504-a3f4-9fdc041e7ce8,ConnectivityNode
_1fa50e5b-474e-49ba-9e94-98a16dae3887,04   COC-7B,Network/ReportingGroups/RG_NOR/04   COC-7B,47564,50673163,_31C26C5C-048F-48D3-B7F2-8329FE533721,BusNameMarker,Network/Companies/SIN/04NOR/04   COC/115/04   COC BT  115   B_CN,1506531,04   COC BT  115   B_CN,_ecdc8d1d-6e47-4260-a3a8-372ca2970b8d,_a41efdc6-dc8e-4848-a23b-ffe40c6ce144,ConnectivityNode
_04a6127d-2d5a-4250-8177-95c2032c3fb9,02   MPD-AB,Network/ReportingGroups/RG_ORI/02   MPD-AB,201398,50673164,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02   MPD/400/02   MPD B2  400b  B_CN,1039815,02   MPD B2  400b  B_CN,_f2a6c0d4-8948-485b-88bf-e341d93aeb16,_cb5385a8-b422-40f3-b68d-2cf1435f9b94,ConnectivityNode
_8f8a9ac2-6b1a-4e8e-917a-f3c71ffc995a,02   MCN-7A,Network/ReportingGroups/RG_ORI/02   MCN-7A,23850,50673165,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02VERMCN/115/02VERMCN B1  115   A_CN,1172489,02VERMCN B1  115   A_CN,_078658ad-ab74-4968-9670-162fdcec036e,_dce4d2bb-f541-4d22-b33e-ec4701a9bbc1,ConnectivityNode
_38651d39-c7ce-4798-9d51-25b463cc95ab,06   AMT-5x,Network/ReportingGroups/RG_NES/06   AMT-5x,68107,50673166,_51781422-077E-49D2-814F-6BCFE2C67B30,BusNameMarker,Network/Companies/SIN/06NES/06   AMT/34.5/06   AMT BD  34.5  x__CN,38156830,06   AMT BD  34.5  x__CN,_f6dd2824-6243-47ea-aff9-8bcdd3d4e1c5,_9aaf8481-86d6-48b5-9f3b-13e484858282,ConnectivityNode
_a7f6682a-7b2d-4a78-a9f2-7dc0faec5a48,03   SCJ-7B,Network/ReportingGroups/RG_OCC/03   SCJ-7B,335144,50673167,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03JNYSCJ/115/03JNYSCJ B2  115   B_CN,1341526,03JNYSCJ B2  115   B_CN,_0a3fe63c-0c65-4edd-a5bb-cf1600b4c6a4,_a754e8b7-31de-47e5-b404-6eb5ddcffbdc,ConnectivityNode
_670d887a-d5e3-4103-a58d-56c4cd1c4655,08   CTE-7F,Network/ReportingGroups/RG_PEN/08   CTE-7F,83566,50673168,_76D0AE3C-5478-47A1-91D5-14C8684EEC71,BusNameMarker,Network/Companies/SIN/08PEN/08CHTCTE/115/08CHTCTE BT  115   F_CN,956603,08CHTCTE BT  115   F_CN,_83973fb4-9b4b-4e42-a418-64c1d5dda780,_b10190d7-bc3c-469f-a12a-4b3f19ee6e63,ConnectivityNode
_e8edec2d-bc4a-46ab-80cd-a2f3d5c80fe4,04   LMC-7A,Network/ReportingGroups/RG_NOR/04   LMC-7A,43126,50673169,_31C26C5C-048F-48D3-B7F2-8329FE533721,BusNameMarker,Network/Companies/SIN/04NOR/04   LMC/115/04   LMC B1  115   A_CN,51851722,04   LMC B1  115   A_CN,_874AC8BF-AEED-42BD-9302-F461FD5A6922,_953A8E0E-5AA0-47D9-AD16-7165194A3D90,ConnectivityNode
_e8edec2d-bc4a-46ab-80cd-a2f3d5c80fe4,04   LMC-7A,Network/ReportingGroups/RG_NOR/04   LMC-7A,43126,50673169,_31C26C5C-048F-48D3-B7F2-8329FE533721,BusNameMarker,Network/Companies/SIN/04NOR/04OBRLMC/115/04OBRLMC B1  115   A_CN,1379758,04OBRLMC B1  115   A_CN,_d1b61ef3-7dbb-448f-8f7d-e52f0b30d7b5,_3edda7fc-d3d7-4e42-b87a-a94fc33604c6,ConnectivityNode
_c00e6bc2-1b43-49e3-acba-3c820bcf6ca5,03   HDA-7A,Network/ReportingGroups/RG_OCC/03   HDA-7A,33422,50673170,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03GTOHDA/115/03GTOHDA B1  115   A_CN,1299466,03GTOHDA B1  115   A_CN,_c048a26c-40ee-4ce3-b357-78df94797d9d,_0e2c498b-fdbc-4413-8377-c44415a26e60,ConnectivityNode
_9dba0ea5-8475-4568-a908-bb46326280ae,04   BZI-7A,Network/ReportingGroups/RG_NOR/04   BZI-7A,40114,50673171,_31C26C5C-048F-48D3-B7F2-8329FE533721,BusNameMarker,Network/Companies/SIN/04NOR/04HMOBZI/115/04HMOBZI B1  115   A_CN,1415201,04HMOBZI B1  115   A_CN,_b6002745-5745-4220-b12c-0e64ea051a9e,_56d971af-10c9-4bd0-a153-27ecf54e2fa8,ConnectivityNode
_a6041460-3592-45c4-ade1-8c3e57bf2c82,05   LTD-4B,Network/ReportingGroups/RG_NTE/05   LTD-4B,55715,50673172,_F6FE335F-93EB-410A-B33F-11995B26A016,BusNameMarker,Network/Companies/SIN/05NTE/05JRZLTD/13.8/05JRZLTD B2  13.8  B_CN,1645998,05JRZLTD B2  13.8  B_CN,_6e11cb27-422f-47ab-a5aa-63fe91ca3678,_af744fc8-f4ff-4e60-8c1c-fd9ae7e7d51e,ConnectivityNode
_61bdceba-fb69-4531-94e0-e625d31a71ad,04   HGA-11,Network/ReportingGroups/RG_NOR/04   HGA-11,44118,50673173,_31C26C5C-048F-48D3-B7F2-8329FE533721,BusNameMarker,Network/Companies/SIN/04NOR/04   HGA/1/04   HGA BD  000   1_CN,1474123,04   HGA BD  000   1_CN,_fc592533-0ef1-4213-80d5-a008d8ff9c50,_ecbc5d42-0d9e-4122-ab09-532e3706e754,ConnectivityNode
_e39fd6e5-0587-47b6-8b30-82dc9e3e050c,02   IFN-7A,Network/ReportingGroups/RG_ORI/02   IFN-7A,23074,50673174,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02VERIFN/115/02VERIFN B1  115   A_CN,1168881,02VERIFN B1  115   A_CN,_f8e00169-e21f-4b9c-9f45-76c1df0cf041,_1e7d2592-2539-4419-9089-b8070a6de1bc,ConnectivityNode
_196b6d2b-2b14-4c21-a70e-b452b67a149e,08   RMY-AA,Network/ReportingGroups/RG_PEN/08   RMY-AA,80201,50673175,_76D0AE3C-5478-47A1-91D5-14C8684EEC71,BusNameMarker,Network/Companies/SIN/08PEN/08   RMY/400/08   RMY B1  400   A_CN,944307,08   RMY B1  400   A_CN,_96866d23-ee48-41e1-a8b1-bd67ac13cce6,_811a2be1-2054-47f7-9e16-466457827fe7,ConnectivityNode
_14d2d2f7-c8b7-42d2-bc0a-cb27588e468b,06   NRS-AA,Network/ReportingGroups/RG_NES/06   NRS-AA,640096,50673176,_51781422-077E-49D2-814F-6BCFE2C67B30,BusNameMarker,Network/Companies/SIN/06NES/06   NRS/400/06   NRS B1  400.  A_CN,1752540,06   NRS B1  400.  A_CN,_821f4271-4e19-42ba-8a62-d076faa41001,_53d99374-9f47-460e-aa1e-71f0234c0e46,ConnectivityNode
_b8144483-2db7-47c4-8331-3aee3c1ecbf1,02   TMU-7A,Network/ReportingGroups/RG_ORI/02   TMU-7A,23091,50673177,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02VERTMU/115/02VERTMU B1  115   A_CN,1183513,02VERTMU B1  115   A_CN,_f7902751-ce81-4082-87ee-47e50693c251,_abade047-52a7-4573-8204-b14e347a6c0a,ConnectivityNode
_c0124212-eb63-4ec2-8423-eef849299dc9,01   TAX-9A,Network/ReportingGroups/RG_CEL/01   TAX-9A,11455,50673178,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01   TAX/230/01   TAX B1 230   A_CN,860555,01   TAX B1 230   A_CN,_5f2a1025-558f-4fc5-a1cd-dfce37aca382,_78506284-f468-448e-9bcf-4793fe8300d5,ConnectivityNode
_5fb7e554-47e7-47b8-9334-0b100b86d457,02   LBD-7B,Network/ReportingGroups/RG_ORI/02   LBD-7B,231290,50673179,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02VERLBD/115/02VERLBD BT  115   B_CN,1171893,02VERLBD BT  115   B_CN,_5e33e384-cea4-4c09-a4d4-0269a1d08466,_020ab6fa-a7f5-4a78-81d7-7be25b4d0cfb,ConnectivityNode
_4dbd7304-3f7a-4f3f-84b6-d912d383277a,03   PHA-5v,Network/ReportingGroups/RG_OCC/03   PHA-5v,321007,50673180,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03   PHA/34.5/03   PHA G10 34.5  v__CN,1216693,03   PHA G10 34.5  v__CN,_d7f39bcb-27ca-4e9e-aa0f-8b8fa27fdb74,_3a79b095-6e96-429c-9471-10778d0e6467,ConnectivityNode
_9c115339-e5d4-4f31-83a6-57a4b357412b,03   MAM-59,Network/ReportingGroups/RG_OCC/03   MAM-59,35877,50673181,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03   MAM/20/03   MAM G9   20   9_CN,1209925,03   MAM G9   20   9_CN,_88fc6d66-6487-4a26-b9d3-4635d0d36d54,_f3521a20-a531-4ce9-9a93-ab005b4649d8,ConnectivityNode
_8a6fabf0-af4b-4916-9cc2-2fb92a5c21ca,02   ORI-7A,Network/ReportingGroups/RG_ORI/02   ORI-7A,23184,50673182,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02VERORI/115/02VERORI B1  115   A_CN,1175227,02VERORI B1  115   A_CN,_b7ce6193-4ed0-4150-b378-255318804145,_a1926c3c-8e4d-44ef-8ebf-a6f007ad846d,ConnectivityNode
_7ad13936-4879-4fa5-9b6b-1c4a59badcf3,03   CAE-4A,Network/ReportingGroups/RG_OCC/03   CAE-4A,334121,50673183,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03GTOCAE/13.8/03GTOCAE B1  13.8  A_CN,1293008,03GTOCAE B1  13.8  A_CN,_e1602c56-1231-40af-a97e-663a523d0dc0,_7f59a202-20d1-40fe-97e8-a46dc70595f8,ConnectivityNode
_893554c1-1de6-4c30-814f-78a14026e0bb,03   TAP-6A,Network/ReportingGroups/RG_OCC/03   TAP-6A,35805,50673184,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03COCTAP/69/03COCTAP B1  69    A_CN,1284446,03COCTAP B1  69    A_CN,_925d8576-3465-4459-b795-5ed3619f3125,_1ab4c0c7-1e7b-48de-b012-18006164b741,ConnectivityNode
_d25ccbb7-e0ab-4555-bd08-a682e2067f87,04   NPO-7A,Network/ReportingGroups/RG_NOR/04   NPO-7A,40507,50673185,_31C26C5C-048F-48D3-B7F2-8329FE533721,BusNameMarker,Network/Companies/SIN/04NOR/04HMONPO/115/04HMONPO B1  115   A_CN,1389331,04HMONPO B1  115   A_CN,_2a88d300-9c26-41d3-b489-d277713378fb,_a1ffed1a-cffd-499a-af1e-7c607be401af,ConnectivityNode
_94d17a5e-844e-4458-aba3-93559217e1f0,05   SAB-7A,Network/ReportingGroups/RG_NTE/05   SAB-7A,5227,50673186,_F6FE335F-93EB-410A-B33F-11995B26A016,BusNameMarker,Network/Companies/SIN/05NTE/05DGOSAB/115/05DGOSAB B1  115.  A_CN,1636415,05DGOSAB B1  115.  A_CN,_4f59e895-be97-43ff-8645-ba829bee6276,_107194c6-4c71-4337-b35e-06e63ad638be,ConnectivityNode
_bba95887-480e-4dd5-a1ed-26278cf8475f,01   HTM-6b,Network/ReportingGroups/RG_CEL/01   HTM-6b,14093,50673187,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01TLCHTM/69/01TLCHTM BD    69    b__CN,901388,01TLCHTM BD    69    b__CN,_603794ef-ea52-4602-8afc-dfbcf9f64e15,_5f89f12d-f88b-4834-8f47-cdb1c626403f,ConnectivityNode
_1926ad87-3f8d-40f0-95c4-eb8e501bd448,03   LGG-7A,Network/ReportingGroups/RG_OCC/03   LGG-7A,33055,50673188,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03GTOLGG/115/03GTOLGG B1  115   A_CN,1302953,03GTOLGG B1  115   A_CN,_25e81302-130e-4294-b293-c9787babed1a,_85d89670-b8a3-485c-8497-799a08ac36d0,ConnectivityNode
_147ce24a-14aa-412e-a72c-b27a8a043e3e,04   LMI-50,Network/ReportingGroups/RG_NOR/04   LMI-50,43202,50673189,_31C26C5C-048F-48D3-B7F2-8329FE533721,BusNameMarker,Network/Companies/SIN/04NOR/04   LMI/34.5/04   LMI B1  34.5  0_CN,1460906,04   LMI B1  34.5  0_CN,_bff2def7-7f3e-4bff-b950-46603e176898,_0a6de4e3-3216-4d89-8db4-e58c229d6c49,ConnectivityNode
_1b636ef1-7420-4d0e-a465-33db80b4024e,03   LNU-4A,Network/ReportingGroups/RG_OCC/03   LNU-4A,330361,50673190,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03GTOLNU/13.8/03GTOLNU B1  13.8  A_CN,1306490,03GTOLNU B1  13.8  A_CN,_b0da4927-7364-4ac5-9761-f62d1e79d8f1,_8d947879-abfe-438a-8156-b00394fbc701,ConnectivityNode
_f3198a59-e4d8-4321-948e-0c3594feac1e,02   TMU-9A,Network/ReportingGroups/RG_ORI/02   TMU-9A,23090,50673191,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02VERTMU/230/02VERTMU B1  230   A_CN,1183689,02VERTMU B1  230   A_CN,_6b4a8955-b399-4eea-8905-c6847dbe1c6b,_e11483ab-40cf-4e33-9260-b1e16e96b12e,ConnectivityNode
_2aff5c70-5c49-4f17-8b86-6f17a226986a,04   HBL-42,Network/ReportingGroups/RG_NOR/04   HBL-42,45022,50673192,_31C26C5C-048F-48D3-B7F2-8329FE533721,BusNameMarker,Network/Companies/SIN/04NOR/04   HBL/13.8/04   HBL BD  13.8  2_CN,1499801,04   HBL BD  13.8  2_CN,_64798a24-2ba9-434b-96aa-24c9b2f534a6,_e46adb0e-2909-4d07-83b3-69e9288df866,ConnectivityNode
_44ca3dcf-1e49-4f04-aa6b-d50ef2da3083,02   TNI-5A,Network/ReportingGroups/RG_ORI/02   TNI-5A,21342,50673193,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02SURTNI/34.5/02SURTNI B1  34.5  A_CN,1153454,02SURTNI B1  34.5  A_CN,_1c453117-91f5-43ff-92c8-16c3685f9743,_531a561e-5d36-42dc-90ef-7d701003e7db,ConnectivityNode
