"VoltageLevel:
ID","VoltageLevel:
InternalId","VoltageLevel:
Name","VoltageLevel:
Parent","VoltageLevel:
ObjectType","BaseVoltage:
Path","BaseVoltage:
InternalId","BaseVoltage:
Name","VoltageLevel:
VoltageLevelHasABaseVoltage:
BaseVoltage:
ID","BaseVoltage:
Parent","BaseVoltage:
ObjectType"
_972e5b88-8cda-483e-a33f-5cd067f246c6,1132168,34.5,_da8acf22-eac4-4473-893a-2a7f4adb2ff7,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_65b02cd4-6b05-44ec-8f0e-fb304f439c87,1132455,115,_6dea854b-39d8-4def-91df-bb8bff8a1a0c,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ca788f01-eb49-408d-afbf-d398529dbb5c,1132587,115,_154f30bb-8e0b-4cff-a95b-62aa60be5cdb,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c71e1bf8-11ad-4a35-b4ca-c1aadcd032fd,1132714,115,_5b1e6bcd-c1b7-4ac6-88ca-2422e362714f,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_0eef0def-9073-497d-bb06-0784c0d57473,1132737,13.8,_5b1e6bcd-c1b7-4ac6-88ca-2422e362714f,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b408ac8a-ff3d-42f0-bd64-2cd8e516d834,1132883,115,_e7524145-872e-46d2-b00a-ff6e6bd1bcd0,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_1febd91a-7449-43aa-a2a3-3a60bd8c5d16,1132906,13.8,_e7524145-872e-46d2-b00a-ff6e6bd1bcd0,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6c0e3a64-b933-429a-bc84-61162d4ea32d,1133038,115,_240abd5a-ca30-480c-b0db-15b37271b4fa,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_db0dfb32-b37b-40d3-9182-a2dce6d04e9c,1133127,13.8,_240abd5a-ca30-480c-b0db-15b37271b4fa,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d1970338-41df-49c5-b2c4-3b5526acb9e1,1133404,115,_de225ba5-765a-4560-94bf-e3b14ffeabf0,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f58e69e5-ea1a-4bf3-a7a7-9c284809452c,1133476,13.8,_de225ba5-765a-4560-94bf-e3b14ffeabf0,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_bf0d8015-4fb4-4938-9242-4945c94de947,1133776,115,_dfdb341c-f757-45fe-9718-a6382c6fea58,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e88e9675-5b58-475b-8c5d-e935b6980e65,1133865,13.8,_dfdb341c-f757-45fe-9718-a6382c6fea58,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_325ffb6c-9f02-4cbf-acd8-bfdd10877141,1133915,34.5,_dfdb341c-f757-45fe-9718-a6382c6fea58,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_8b7cfc5a-9f75-4aae-8274-00e18d085fcd,1134309,115,_ebeb256e-a0ed-4bc9-a450-0886174429b5,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_67229bff-974e-4462-907a-e68e3c583686,1134387,230,_ebeb256e-a0ed-4bc9-a450-0886174429b5,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d0bba9b7-fd53-4ebf-ae7f-0f62b9027d86,1134509,115,_482e3078-0adb-45c8-bbc5-9b8384978b93,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b4b5e548-d4aa-454b-9e77-e6b6b69a57fd,1134558,13.8,_482e3078-0adb-45c8-bbc5-9b8384978b93,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_eb1142dd-c828-4df2-b3be-01e70e1e3ace,1134697,115,_790fe19f-c4eb-402e-b8f8-68cfb9166acd,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_13bea6c1-7404-48ca-95cf-9ee095571952,1134804,13.8,_790fe19f-c4eb-402e-b8f8-68cfb9166acd,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_510fb6f4-d090-41f5-b5ca-1c2808782b2d,1134817,230,_790fe19f-c4eb-402e-b8f8-68cfb9166acd,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_cc6db9a8-3772-4bcb-a329-8ab593508612,1134948,1,_790fe19f-c4eb-402e-b8f8-68cfb9166acd,VoltageLevel,Network/.Base Voltages/Base 1,590837,Base 1,_84739cbb-b161-4346-b4ae-effc855e284e,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_18eb7f0c-0ff4-40e3-8bc8-71b48368ce78,1135141,115,_8c38b946-3386-48aa-8424-008008953aa9,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f970fa9e-4fe5-461a-b5d7-38d8bc0caf69,1135234,13.8,_8c38b946-3386-48aa-8424-008008953aa9,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_9ca700c8-c496-4a04-ab0b-e03c74039e56,1135258,34.5,_8c38b946-3386-48aa-8424-008008953aa9,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_0cf630fb-1569-4f72-8da7-7c21cf412b34,1135538,115,_707f3eb1-91da-42bf-9ba1-2df291352239,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e5882984-5199-44ea-a0db-df52767bff76,1135602,13.8,_707f3eb1-91da-42bf-9ba1-2df291352239,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e5cb81fb-2609-4017-970d-409b7ef1a279,1135796,115,_dad69547-c9ff-4108-823c-31350e24b654,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_9d835644-5232-43af-97e2-4cd653644b79,1135876,13.8,_dad69547-c9ff-4108-823c-31350e24b654,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_fa49d8ae-9fd7-4591-81a4-d083552d5b81,1135926,34.5,_dad69547-c9ff-4108-823c-31350e24b654,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b92b55cf-dba9-436f-8d87-4a1730ad63fb,1136317,115,_29e79bfc-4bcf-4cba-86e7-12d343f7a563,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_336f6b0c-fde6-454f-ad89-38ce479474e2,1136366,13.8,_29e79bfc-4bcf-4cba-86e7-12d343f7a563,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d12c451b-37da-4626-919d-6122f8754937,1136505,115,_6712d8c2-6e66-4555-a63f-a0bf978598d4,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_816ba0bc-aa34-40bd-bc8c-27e64ffff43c,1136736,115,_eaf5d661-fbb5-40dc-a5df-a1544c2a38a4,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_4ca9667c-c7b1-4244-8b16-3a4062b1ee1a,1136854,115,_09530409-624d-4424-8dc6-dad56685c2fd,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a9668a0f-fa37-458b-a918-4baac2230b48,1136903,13.8,_09530409-624d-4424-8dc6-dad56685c2fd,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_dca47859-9930-4199-8e40-91c34feb8dfe,1137042,115,_b7e798a5-0cb2-4213-b00e-f9e78143b073,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_70272a8b-d5b0-4dc3-93f0-e0257e635a5b,1137065,13.8,_b7e798a5-0cb2-4213-b00e-f9e78143b073,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b4ef4c07-54ba-4cb9-90fa-569ad567007c,1137211,115,_93878544-e521-463b-9878-d5e2db44970b,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_7eaf8963-af7b-4df0-92e0-c6d464910fd5,1137249,13.8,_93878544-e521-463b-9878-d5e2db44970b,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c988a871-cb77-4984-bd9c-8ac20c11d836,1137262,34.5,_93878544-e521-463b-9878-d5e2db44970b,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_bf18082d-7915-4cb9-b9d9-03648ca7af23,1137524,115,_7f306931-b724-431d-932b-915d42bf1727,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b5c38850-bc24-4e53-bdb4-2b2d5e999da0,1137547,13.8,_7f306931-b724-431d-932b-915d42bf1727,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_07a50b44-e0b3-4550-bfd4-7162a5bd1bac,1137693,115,_ec79ff67-ead8-4777-8976-b7e3ab943fe2,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c91861ae-570a-4557-8379-0716dbd6a2f0,1137716,13.8,_ec79ff67-ead8-4777-8976-b7e3ab943fe2,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a3ad3516-1223-4d92-8712-6957e06a7cf2,1137862,115,_287f9ace-9e63-4e68-a38a-66712a1a55d0,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ef959df2-ee16-4e05-998b-d1c2109278f5,1137904,13.8,_287f9ace-9e63-4e68-a38a-66712a1a55d0,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_83072481-16ba-4f09-879b-6c41465f69df,1137928,34.5,_287f9ace-9e63-4e68-a38a-66712a1a55d0,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_67e5f253-7e4e-4e4f-9cb4-5126dc7a0c66,1138194,115,_96cf48db-5b0a-4ef8-abd4-a8fbf83da4fe,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5562ec5c-8376-40e9-bce5-a95514e41cb9,1138312,115,_a8511415-54b7-48c8-a936-533a9890cc3e,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_7354cd09-dd3f-4abd-8a3b-add2e1ca8339,1138351,13.8,_a8511415-54b7-48c8-a936-533a9890cc3e,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_4738ed08-892e-4785-a8f5-e6f805d0bf23,1138642,115,_5151567d-15c3-4683-8e94-6c545115efba,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6d1e13b5-c03e-4fee-a8bc-663b99382ccf,1138684,13.8,_5151567d-15c3-4683-8e94-6c545115efba,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_bf3fd4a6-45d7-4ef2-bb10-2752fbb7183a,1138835,115,_edd27d50-9bb9-49cb-adf6-c4cc9e805866,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_fd14d643-c35d-4604-a8b0-dbc7e7c0a8a6,1138963,115,_819316bc-68f9-4ff8-8460-058f473431d0,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_36a17328-85c4-4c44-92d7-684c97f29552,1139002,13.8,_819316bc-68f9-4ff8-8460-058f473431d0,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6ba369bc-b098-4c0e-86e5-a7afb2394c62,1139293,115,_6d2f92ed-8c5d-4d1d-abbc-e29301427abe,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_0ebab473-acd9-4bd6-baef-c2a758c6d810,1139396,13.8,_6d2f92ed-8c5d-4d1d-abbc-e29301427abe,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_4f785de0-2646-46d7-9c7e-ead534f55b25,1139677,115,_5143c949-3562-4501-be00-fe7bd681efae,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_4f9add1e-bdea-4aee-a03c-6eb39b557eaf,1139719,13.8,_5143c949-3562-4501-be00-fe7bd681efae,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b2cdaa1b-d9b8-4d0c-bf73-180be0cac220,1139743,34.5,_5143c949-3562-4501-be00-fe7bd681efae,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_052d6211-9a69-4f36-b20d-820402564cfc,1140009,115,_3b034d9d-9b71-426b-a05d-88e9cfcd2fc5,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_87f66a21-d145-41e5-b8d0-7f1038b7d1bf,1140165,230,_3b034d9d-9b71-426b-a05d-88e9cfcd2fc5,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b97b4931-98fa-4ed6-ad91-c89dbe2729b7,1140326,13.8,_3b034d9d-9b71-426b-a05d-88e9cfcd2fc5,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_7fdcd8a8-f967-4f68-8945-bc3304ec39c4,1140335,1,_3b034d9d-9b71-426b-a05d-88e9cfcd2fc5,VoltageLevel,Network/.Base Voltages/Base 1,590837,Base 1,_84739cbb-b161-4346-b4ae-effc855e284e,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_1445e618-433c-42af-b8a9-d37684a1ad66,1140469,115,_5fca9c06-d385-4955-9e18-37d291acda21,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_1c6832d2-ff3d-4c49-aba8-567c8e792444,1140588,13.8,_5fca9c06-d385-4955-9e18-37d291acda21,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_696c7184-80d7-4797-ab8f-f59d080ae4be,1141014,115,_9d154a93-a3c8-4309-ad24-96c359679205,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_10eed59e-f385-48d7-966c-f6a294d602e9,1141037,34.5,_9d154a93-a3c8-4309-ad24-96c359679205,VoltageLevel,Network/.Base Voltages/Base 34.5,590833,Base 34.5,_7dde2c76-fed1-4a2d-a4af-f360553c43f3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_dc5e8517-ad9e-4b50-9766-eeee13c27983,1141183,115,_9a8a04b7-afda-4f39-a964-c9aaec2046ce,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f75f5ec3-6c4f-4fec-9ec7-737dc1bb0fe1,1141232,13.8,_9a8a04b7-afda-4f39-a964-c9aaec2046ce,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c25f2ad6-885e-43ca-ac15-7149fda6c922,1141371,115,_51c21eb5-60d5-407a-9874-be50e479a326,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_fa6f5f3f-01a4-4ba8-bf82-24ae4cb725f5,1141409,13.8,_51c21eb5-60d5-407a-9874-be50e479a326,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_46995673-72c7-425b-92fd-0c8315fca75a,1141559,115,_baefd39a-ab5c-433f-8213-7329260cadc9,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_9c696ff0-bf8e-44d6-abfa-8d20785c698c,1141579,13.8,_baefd39a-ab5c-433f-8213-7329260cadc9,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_dc5b7fa4-91d7-4cd5-89f5-02cbbe8d738f,1141710,115,_2d064d87-9c7b-467f-87b6-d3010c31ac55,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_0f2c3d29-1b4d-4a21-9119-b885cea5d60b,1141803,230,_2d064d87-9c7b-467f-87b6-d3010c31ac55,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_08933b87-dcc6-4983-ac73-c2ba8345158b,1141929,115,_abcf58ae-2be8-41db-91fc-a8e87b447f96,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_8b25ad1c-8014-44fb-9e9f-ec8239dc9b87,1141952,13.8,_abcf58ae-2be8-41db-91fc-a8e87b447f96,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_089f3cda-9eb3-46e3-a0b6-0f30c7dda3f4,1142098,115,_9bbf5f85-9ca9-4d75-85e2-70d1223015bd,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a5270dbb-6676-42c3-9341-ff79f51b82f9,1142147,13.8,_9bbf5f85-9ca9-4d75-85e2-70d1223015bd,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_76d8fa16-50c5-4879-a7ca-96e8eac46a7d,1142281,115,_2f055775-09f6-40ad-9fc8-a0ca8a1b102c,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
