"ShuntCompensator:
ID","ShuntCompensator:
Name","ShuntCompensator:
Description","ShuntCompensator:
NAFlag","ShuntCompensator:
ShortID","ShuntCompensator:
InternalId","ShuntCompensator:
Parent","ShuntCompensator:
ObjectType"
_59129271-77c3-40b1-9de4-628e8993c290,CP-01,07   TJD 65010 20.0 MVAR,true,C1,1539636,_8cbf7f7f-995d-44bf-bfa6-8310be75da8b,ShuntCompensator
_29b73750-c248-478c-9e72-6392b4c13a3b,CP-01,07   VPA 4510   2.4 MVAR,true,C1,1541086,_971c7ecd-b29f-476a-9b44-9e0d312d996e,ShuntCompensator
_88902650-4730-4684-a2b0-449692ac174d,CP-01,07   WIS 4510   2.4 MVAR,true,C1,1541886,_c9883090-0a57-446a-bb60-3feae6f58e0b,ShuntCompensator
_6e84aaeb-1bd3-45a9-835f-b68dac3f7f56,CP-02,07   WIS 4520   1.8 MVAR,true,C2,1541888,_c9883090-0a57-446a-bb60-3feae6f58e0b,ShuntCompensator
_d4d4ec84-3152-4f38-bb1e-08b079469b36,CP-01,07   XCO 4510   2.4 MVAR,true,C1,1542794,_07f4b061-f330-4f90-b691-72f99ca8a843,ShuntCompensator
_fd6ddf93-a925-47bb-9330-7b425c74582d,RE-01,07   NGA RT_01  100 MVAR,true,R1,1544287,_72ee2ccf-c803-4401-89da-9285b9cf871c,ShuntCompensator
_b24012c6-2a13-4d44-b7ca-ac56a799a7e5,RE-02,07   NGA RT_02  100 MVAR,true,R2,1544289,_72ee2ccf-c803-4401-89da-9285b9cf871c,ShuntCompensator
_c630dda0-d07a-4177-bb35-85d5d4035dca,CP-01,07   BJO 45010  1.8 MVAR,true,C1,1544701,_a7503918-a5b2-4e14-a09c-8f8ea6b98835,ShuntCompensator
_847c670e-0403-4f31-b392-7df940c5cdc0,CP-01,07   CNA CP-1 BD    2.4I,true,C1,1545600,_7555b8ab-aee1-4d5c-9b59-99d74c3fdd51,ShuntCompensator
_4f34c548-2d45-4299-82bc-d1a9af06ae61,CP-02,07   CNA 65020  8.1 MVAR,true,C2,1545666,_355235ef-a244-4752-9efb-ef479bf08dd6,ShuntCompensator
_a69341c9-3934-45c5-a068-33f6422cecfc,CP-01,07   DRA 4510   1.8 MVAR,true,C1,1546505,_1d9c5b59-a26d-493c-8df2-01916a089509,ShuntCompensator
_e583ff03-3a82-4f6a-ad3c-5287c53ccd9d,CP-01,07   EDA 4510   2.4 MVAR,true,C1,1547358,_02e459d8-bc8c-4af4-9d3c-6694eb406e43,ShuntCompensator
_248f8b26-badf-4554-a6ba-03d483c6c0ad,CP-02,07   EDA 4520   2.4 MVAR,true,C2,1547360,_02e459d8-bc8c-4af4-9d3c-6694eb406e43,ShuntCompensator
_511e3030-f251-409e-8ecc-17afd5a06709,CP-01,07   MIC 75010  2.7 MVAR,true,C1,1549062,_8a12a889-6d2d-4f76-b3e7-64cd8a724549,ShuntCompensator
_54926e47-96f9-4799-8da1-4c90d874e21a,CP-02,07   MIC 75020  2.7 MVAR,true,C2,1549064,_8a12a889-6d2d-4f76-b3e7-64cd8a724549,ShuntCompensator
_5b195874-37df-45fd-9558-4dfaf029022c,CP-03,07   MIC 75030  2.7 MVAR,true,C3,1549066,_8a12a889-6d2d-4f76-b3e7-64cd8a724549,ShuntCompensator
_b21da113-8bde-4a92-a791-9251219a0efb,CP-01,07   FLO 4510   2.4 MVAR,true,C1,1550426,_88455708-d592-4dbe-90b0-848acab5e2a1,ShuntCompensator
_864c02b7-7f72-46f2-b2c3-c8dcdd5c3b56,CP-01,07   GER 4510   1.8 MVAR,true,C1,1552650,_f135511e-f2a1-471b-a0c8-2e1eeb4a1719,ShuntCompensator
_2bef6695-519c-4c23-a235-cf17e92529e3,CP-01,07   GLL 4510   2.4 MVAR,true,C1,1553649,_bd517456-5fd0-4714-b88d-8b9102c7e082,ShuntCompensator
_010e92a5-d488-4b8a-aab2-e5fcdf704a40,CP-02,07   GLL 4520   2.4 MVAR,true,C2,1553651,_bd517456-5fd0-4714-b88d-8b9102c7e082,ShuntCompensator
_272e0d55-77d5-4086-861b-88740cec5811,CP-06,07   HMO 65060 16.2 MVAR,true,C6,1554970,_ebc42ca7-c35d-4cbd-b1dd-c8c29ae575c3,ShuntCompensator
_4d937a0d-132f-4b5d-a75e-5ab34b59427f,CP-01,07   INA 65070 20.0 MVAR,true,C1,1556008,_823adfbf-fd8f-4eb3-af4d-c2ea74ebd050,ShuntCompensator
_854ad31b-7090-4365-98a4-363662343058,CP-01,07   INA 4610   4.8 MVAR,true,C1,1556075,_711d0fda-067d-45a6-b097-9ba87a704afb,ShuntCompensator
_9f83a8fb-52f9-4e2a-bf1b-5e950117beaa,CP-02,07   INA 4620   4.8 MVAR,true,C2,1556077,_711d0fda-067d-45a6-b097-9ba87a704afb,ShuntCompensator
_724d9c12-a424-4e7d-be70-d5ddcc3f7d18,CP-01,07   JOY 4510   2.4 MVAR,true,C1,1557705,_fb905ef1-b8d6-4517-ac42-f33a851bc6f6,ShuntCompensator
_e829c1aa-5182-4184-a078-f885ad9defa9,CP-01,07   KON CP-1 BD    8.1I,true,C1,1558334,_762a0c1d-f6dd-424c-90d7-f4bfe5a8928b,ShuntCompensator
_5ee8f773-4793-4e06-ae49-c834bf70a928,CP-01,07   LGO 65010 20.0 MVAR,true,C1,1558385,_0816cde4-5a1c-4190-99e2-1554eb04378c,ShuntCompensator
_4cac3be5-af43-485c-b08e-2404e5c4423d,CP-01,07   LMS 4510   1.3 MVAR,true,C1,1559634,_4f36566f-7931-4ca9-8ee3-a05a04b504bb,ShuntCompensator
_c2a14a4f-3487-49e8-9796-df91e11b16aa,CP-02,07   LMS 4520   0.9 MVAR,true,C2,1559636,_4f36566f-7931-4ca9-8ee3-a05a04b504bb,ShuntCompensator
_ef3f9706-47cd-48ce-a736-5227515bbe92,CP-03,07   LMS 4530   2.4 MVAR,true,C3,1559638,_4f36566f-7931-4ca9-8ee3-a05a04b504bb,ShuntCompensator
_79932868-1450-4b12-892a-628eddd3c64e,CP-04,07   LMS 65040  8.1 MVAR,true,C4,1559737,_c0ec5c00-df8d-4cd3-bdcd-327074b81795,ShuntCompensator
_41b3c94d-ff82-4249-a289-914114cd0fc7,CP-01,07   MXC 4510   2.4 MVAR,true,C1,1561418,_ecb0d9e8-9be6-4e54-b815-6ef13eb841cc,ShuntCompensator
_6bbae8a6-0fd0-4482-bd68-0f2a8e184aff,CP-01,07   PNM 4510   5.0 MVAR,true,C1,1563107,_494556c2-cdec-4ef2-b288-ce629caff97f,ShuntCompensator
_bf77c50e-dadb-4868-b3e4-8877cd7b3726,CP-02,07   PNM 4520   5.0 MVAR,true,C2,1563109,_494556c2-cdec-4ef2-b288-ce629caff97f,ShuntCompensator
_87a3b7d3-7cc8-4a1f-b252-dcfb222d33ba,CP-01,07   SAF CP-75010 7.5I,true,C1,1566264,_45f175da-d41c-4f86-a4a0-1798842eaccb,ShuntCompensator
_d71bdf53-07a6-4276-ba86-d1c70229756c,CP-01,07   SAZ 4510   2.4 MVAR,true,C1,1566605,_3bc5dd44-892b-4139-adf7-71c3145f5a09,ShuntCompensator
_c2754675-85f7-4c5a-80f4-94c8ca8e900f,CP-01,07   SIO 4510   2.4 MVAR,true,C1,1567332,_da66acc5-e9f1-4e4c-b732-6700ad41c6fc,ShuntCompensator
_aabf9bca-ae4c-41af-8779-635445015c6e,CP-01,07   SMN 5510   1.8 MVAR,true,C1,1567955,_987e07ff-ba05-4b45-8188-e3e6149341ad,ShuntCompensator
_966d8050-4328-49eb-92ac-4ba959757546,CP-01,07   SQN 5510   1.2 MVAR,true,C1,1568292,_7c7cc522-dd73-43ad-849b-0b2334668165,ShuntCompensator
_3ed8e9b6-6413-4b2b-8428-f95e3d15fbde,CP-01,07   TCD 65010  8.1 MVAR,true,C1,1568961,_c3c59fc5-63c8-47d7-b3d8-ac76fdcb5ab4,ShuntCompensator
_9b4513df-23a5-44fe-a255-e4a8551ed78f,CP-01,07   TCT 4510   2.4 MVAR,true,C1,1569150,_48faa1a6-1614-45b2-b3e2-71116007fbea,ShuntCompensator
_c913d8ed-682e-4f09-b450-9665f290f7dc,CP-02,07   TCT 4520   2.4 MVAR,true,C2,1569152,_48faa1a6-1614-45b2-b3e2-71116007fbea,ShuntCompensator
_98b5b390-925d-4d7d-90e3-2b705cfbe437,RE-01,05   CUN RE-1 AT-99 021I,true,R1,1570822,_2d91d53a-df21-4326-8b1c-d9fc627cd91a,ShuntCompensator
_076ef03b-49c2-4689-8f65-7942e32cd234,CP-01,05   DGD CP-1 B1    030I,true,C1,1571669,_5deb98c0-60fb-4e23-8846-c23756dd7d0d,ShuntCompensator
_be52eb74-d86b-4a83-9fda-6717ccb84884,RE-01,05   DGD RE-1 AT-99 021I,true,R1,1571843,_5579927c-4664-49e8-a531-aafe9f57c174,ShuntCompensator
_b2accdbb-7885-4ee7-aac1-611e3b710bc5,RE-01,05   ENO RE-1 A3A10 100I,true,R1,1572996,_1940e739-1326-4f3e-ab44-5fe9ad851e8a,ShuntCompensator
_322ff83d-be1e-4c20-8618-d3afbcafd1be,CP-01,05   FVL CP-1 B1    045I,true,C1,1574931,_a2b3ed8f-420b-42d0-90d4-0a7790bbde93,ShuntCompensator
_c0766c6d-4d0d-435f-9bf6-66f606cb8e6d,RE-01,05   FVL RE-1 AT-98 025I,true,R1,1575212,_9046dbd1-1571-4f58-aa9e-9f97bcc64943,ShuntCompensator
_19c89623-192f-47e7-bd2a-2da6a2bf2db0,RE-01,05   HCP RE-1 A3000 150I,true,R1,1577157,_f927f9b9-db65-4234-b006-1030d1af43a8,ShuntCompensator
_25e547bf-f82b-43a1-9e24-33a4ffb6c8a2,RE-01,05   JOM RE-1 A3A30 075I,true,R1,1577900,_becbc0c4-98a0-4216-bb2c-df73614097fa,ShuntCompensator
_221e7398-17ef-4826-8868-18643715e76e,RE-02,05   JOM RE-2 A3A20 075I,true,R2,1577902,_becbc0c4-98a0-4216-bb2c-df73614097fa,ShuntCompensator
_b6fb90f9-5bc6-4272-95aa-f037fd2f2cf7,CP-01,05   JOM CP-1 B1    050C,true,C1,1578060,_db24c861-ca31-48a7-b1d1-1a7bae1fd8ef,ShuntCompensator
_56981cd3-5a76-496a-9aae-bed255f8fe68,RE-01,05   LEN RE-1 B1    022I,true,R1,1579471,_f058aebf-8648-42fe-83af-7a2bc368c6f1,ShuntCompensator
_00cf384c-7b27-4134-9c68-abe08da227fe,CP-01,05   LGS CP-1 B1    24.I,true,C1,1580191,_02a3cd44-c4a1-4e45-b01c-7c3b34a37448,ShuntCompensator
_d2e94ab8-fa3f-4111-8d9b-eb42c1a28061,RE-03,05   MCZ RE-3 A3A70 075I,true,R3,1580788,_fc74922a-be72-4ded-be05-0e2f5f2c19d2,ShuntCompensator
_831e06a4-99e1-4ae7-9679-9e3000f690a5,RE-02,05   MCZ RE-2 B1    054I,true,R2,1581190,_c8d5386a-24b9-4fd5-8e33-459343e66f80,ShuntCompensator
_d3d022e8-3ae2-448f-a187-7d50b88109ee,RE-01,05   MCZ RE-1 AT-99 021I,true,R1,1581203,_43167dec-72cb-4c7a-9101-2afee53c5d71,ShuntCompensator
_8b1e989f-0ce9-4675-bd4f-5053dd759572,CP-01,05   MCZ CP-1 B1    060C,true,C1,1581213,_e165b43b-faff-4639-a352-faa39d881bb0,ShuntCompensator
_ba951534-b290-4d35-a48a-b0702f8038c9,RE-01,05   MES RE-1 B1    025I,true,R1,1582022,_bcee95eb-59b1-45e5-8199-990d2f8aa22e,ShuntCompensator
_1e64a857-2d97-4d25-82dc-7ff2e712bac0,RE-01,05   MVI RE-1 A3700 100I,true,R1,1582627,_fa65365f-ada0-44f3-b637-07e4461b5dd5,ShuntCompensator
_463d0ec6-294d-42d0-b8f9-5011b8076a34,CP-01,05   NAZ CP-1 B1    036I,true,C1,1582819,_bab78b51-4574-4290-8c08-83cc8a129e23,ShuntCompensator
_9ce31dcf-6509-48ac-931c-cc0cd05ef6c6,CP-01,05   NCG CP-1 B1    030I,true,C1,1583397,_fa09d52f-6957-4774-83a9-b32bff07fc1f,ShuntCompensator
_e7aafcd4-f888-4c97-b46a-fdc695974232,RE-02,05   NCG RE-2 B1    021I,true,R2,1583577,_87b9f8b4-a180-4066-8f9a-2d32b5a471c8,ShuntCompensator
_f9b30377-e103-425d-9839-915a812f5fb9,RE-03,05   NCG RE-3 B1    021I,true,R3,1583579,_87b9f8b4-a180-4066-8f9a-2d32b5a471c8,ShuntCompensator
_15794155-3f29-4ba8-a4ae-6d2171ac0905,RE-01,05   NCG RE-1 AT-99 021I,true,R1,1583592,_cb650391-dc71-4fb4-95e6-69811cbcc0b2,ShuntCompensator
_44d35885-1867-4e8d-8439-33d7935ab107,CP-01,05   QVD CP-1 B1    015I,true,C1,1585736,_6bcf0724-bb6d-4896-823b-12b215a0d2e3,ShuntCompensator
_b60993a5-05c0-47d8-afa3-4e4948be5b15,RE-01,05   QVD RE-1 AT-99 013I,true,R1,1585843,_86d4da9c-16b2-4de2-bf44-7851d5df845c,ShuntCompensator
_e9d2525a-c7f7-4d64-bd86-099953d3f3f3,RE-02,05   QVD RE-2 AT-98 018I,true,R2,1585845,_86d4da9c-16b2-4de2-bf44-7851d5df845c,ShuntCompensator
_e305cacc-6fd5-440a-8e4d-f44439106440,CP-01,05   SGD CP-1 B1    015I,true,C1,1586819,_30b7c41f-f12c-4bae-b4cd-471ced5b28b3,ShuntCompensator
_ccdfe41d-0d80-4d55-9638-dd9a7b9b4f87,RE-01,05   SGD RE-1 AT-99 015I,true,R1,1586895,_27eb1cb1-a1f4-485d-ab47-1d7681e0ca5f,ShuntCompensator
_18fc0dbf-03c8-4a85-9033-4b3b7ff29748,RE-01,05   SPP RE-1 AT-99 018I,true,R1,1587180,_c4fbaf90-22e1-400f-8297-83f3590976ab,ShuntCompensator
_cbfb10ed-29af-4db1-a3a3-7c6e033c99b4,CP-01,05   TER CP-1 B1    020I,true,C1,1592642,_ceb26b68-2ea5-4c43-b632-f56a42416900,ShuntCompensator
_f94bcd11-cee6-4cdf-8f27-6abdf2fd5f4c,CP-01,05   TRS CP-1 B1    033I,true,C1,1593910,_f4731327-d02d-40c6-9abf-edc8e1515984,ShuntCompensator
_453fcb67-5a87-44ae-8c4c-57f01f04f243,CP-01,05   VHS CP-1 B1    025I,true,C1,1594998,_7d33d8f6-9f21-47ae-a1b9-5220b9e82527,ShuntCompensator
_7dd220ad-551a-4d49-ba94-12d6cc545972,CP-01,05   VJZ CP-1 B1    025I,true,C1,1596809,_f3e642f1-b511-466a-be95-c9ce43688b1b,ShuntCompensator
_fdf0070d-a87d-4a0e-99ca-fa288d9f47c7,CP-01,05CGOABG CP-1 B1    002I,true,C1,1598360,_778a2a16-0ee8-468e-9a86-ddb2cacb77f2,ShuntCompensator
_9458cd85-2c60-4151-92cf-fc75906e2e60,CP-01,05CGOALV CP-1 B1    002I,true,C1,1598708,_cc40587d-6c07-4f4d-b5a1-469493bcadca,ShuntCompensator
_cfb667e9-55d0-4576-9e17-0f958e3a5e1e,CP-01,05CGOARM CP-1 B1    001I,true,C1,1599146,_7b5bd40d-6012-4d9d-a866-f870b389c4d6,ShuntCompensator
_79ac2fba-9fbe-4d08-b28b-805374300fdf,CP-01,05CGOCAT CP-1 B1    007I,true,C1,1611629,_b4b0ee81-c6b3-434a-8074-447b8b7a2754,ShuntCompensator
_c091bde5-4ef7-4a0b-850e-7f9f3804b484,CP-01,05CGODEL CP-1 B2    002I,true,C1,1612396,_857ea574-0019-4d06-a3fa-4430b3569223,ShuntCompensator
_1b909dbe-9897-458b-aeaf-f3572aab3bc5,CP-01,05CGODLD CP-1 B1    002I,true,C1,1612777,_e44cf2f9-5962-42c1-a98a-7e11c7c0098f,ShuntCompensator
_ac55830f-8ffa-4fbd-96f9-96bc1864dafd,CP-02,05CGODLD CP-2 B2    002I,true,C2,1612779,_e44cf2f9-5962-42c1-a98a-7e11c7c0098f,ShuntCompensator
_f2d4f2c0-143e-460a-b54f-c89982b34942,CP-01,05CGOLCS CP-1 B1    001I,true,C1,1614475,_25302199-e027-4bbd-94b4-4fb2d5847acc,ShuntCompensator
_9bdd0b4c-a3b3-420d-b9fc-b358176108d7,CP-02,05CGONHO CP-2 B1    015I,true,C2,1615257,_e70241e9-b246-4b00-9edb-56fa8bf43b45,ShuntCompensator
_80543ef9-a438-4f5d-86c6-37fa98510a26,CP-01,05CGONHO CP-1 B1    002I,true,C1,1615299,_25209b94-dbe7-4d68-9bfd-02bf4af237f9,ShuntCompensator
_45a4f817-274d-4b4a-bb93-550001265f87,CP-03,05CGONHO CP-3 B2    002I,true,C3,1615301,_25209b94-dbe7-4d68-9bfd-02bf4af237f9,ShuntCompensator
_fc313715-ad0f-4a06-ac36-7c8ab2c23f43,CP-01,05CGOOAS CP-1 B1    013I,true,C1,1615637,_0209e00f-8ec3-49a4-a85c-707878e4afab,ShuntCompensator
_49c2cff7-0002-42ea-9ea0-c47a37a2630c,CP-01,05CGOOJI CP-1 B1    007I,true,C1,1615946,_cdf69720-61c6-4ba6-9777-f187608218ed,ShuntCompensator
_a577d08d-cb0f-45b6-a18c-be60015877c0,CP-01,05CGORIF CP-1 B1    001I,true,C1,1616891,_fc9380b2-0a12-4181-8819-27d3f4b4b6f1,ShuntCompensator
_a03e36b4-c1e3-4ded-aa01-62dd98fc2bfe,CP-02,05CGORIF CP-2 B1    001I,true,C2,1616913,_dffbba2e-07a6-47c7-8780-3bc5003c3346,ShuntCompensator
_3c44672d-0449-4631-97e0-dcda41615268,CP-01,05CGOTBA CP-1 B1    007I,true,C1,1617760,_abfb58fc-65d1-4c31-b22e-d168055ec829,ShuntCompensator
_d3e705bd-2c1d-4ac9-b04f-ac8cd677cb95,CP-01,05CGOTHS CP-1 B1    007I,true,C1,1617834,_ab93948b-9cba-4659-94b2-cf458a5c4a54,ShuntCompensator
_62b880a1-658a-4422-b50a-18010548f8fa,CP-01,05CGOTRE CP-1 B1    1.8I,true,C1,1618175,_c21a1485-f062-498f-98ea-e05399555c9e,ShuntCompensator
_a0e5b594-07fd-46c5-be93-81d6e2423b26,CP-01,05CGOVCM CP-1 B1    7.5I,true,C1,1618440,_eff9366e-1b67-4a67-af50-2c62c0b2acb8,ShuntCompensator
_3394c285-16fe-4d9e-a5ac-0873b9071a11,CP-01,05CUAAVO CP-1 B1    015I,true,C1,1619978,_26532003-bb49-4a23-ab04-177eeb1c814e,ShuntCompensator
_40562675-37c9-49d3-a97f-f428a9746edd,CP-01,05CUABAS CP-1 B1    007I,true,C1,1620426,_e13ada84-a7ac-43a7-a383-e2b44fb72060,ShuntCompensator
_3740f765-c7c9-4d83-8236-650a6bdcc76a,CP-01,05CUACAS CP-1 B1    002I,true,C1,1620633,_598f7b06-c745-4491-a3b7-5aee8dcef980,ShuntCompensator
_6ba1fb12-9d97-4391-9140-ab3a1f4f3c46,CP-02,05CUACAS CP-2 B1    002I,true,C2,1620635,_598f7b06-c745-4491-a3b7-5aee8dcef980,ShuntCompensator
_cc1e483d-fa7d-4e9e-93db-6852b1ed79a3,CP-01,05CUACCD CP-1 B1    002I,true,C1,1620848,_6e4366c4-8305-4892-93cc-4c2dcab830f9,ShuntCompensator
_49b88f9c-f3b7-46c5-bb53-40e8ec3df85a,CP-01,05CUACHC CP-1 B1    015I,true,C1,1621178,_a460c694-9cce-4112-b9f9-91f1b92b18cc,ShuntCompensator
_60d11d18-e38d-4c6d-a706-10b935404db5,CP-01,05CUACRC CP-1 B1    001I,true,C1,1622354,_edbd2e39-7420-4310-b39f-1fa9121dcafe,ShuntCompensator
_4e5ca69c-e81c-4e61-9387-1d8eac0ab0ac,CP-01,05CUADIV CP-1 B1    007I,true,C1,1623238,_bf9ac00f-eea7-47c6-96e3-9d14a0310da8,ShuntCompensator
_15ec3f72-8c5b-48c0-8a24-4185cf83ecd2,CP-01,05CUAFMR CP-1 B1    002I,true,C1,1623608,_13a26d0a-2040-4526-9b57-b147757437cc,ShuntCompensator
_b2e465cb-ca66-44c1-9a48-3f5e3510d7a3,CP-01,05CUAHDS CP-1 B1    002I,true,C1,1624489,_27a04123-1cab-414d-92ed-9ddafa483483,ShuntCompensator
_30e70e8d-cad4-4ff1-b660-8be149520adc,CP-01,05CUALZM CP-1 B1    001I,true,C1,1625481,_abb43a19-6309-4bec-b213-f1e70888cd6d,ShuntCompensator
_d5896911-870a-46e6-af3e-ff62b9f9896b,CP-01,05CUAMBA CP-1 B1    002I,true,C1,1625720,_5113b4f3-083c-438c-aebb-e3af7c3c32ef,ShuntCompensator
_b4fa3fd8-2ea3-406d-9d15-63fee0125f08,CP-01,05CUAMCO CP-1 B1    015I,true,C1,1626023,_12889baf-cbd7-43c2-95ff-4abaaca50c12,ShuntCompensator
_477134e9-cc0a-4836-99bc-87ef8c69606a,CP-02,05CUAMCO CP-2 B2    002I,true,C2,1626053,_f5aa9afd-c055-4baa-95b4-b80454ed4cc8,ShuntCompensator
_96e9d0eb-f95b-4ecc-bc1b-93c858375a57,CP-01,05CUANCB CP-1 B1    001I,true,C1,1626840,_6fb6faba-e806-4b52-a7fa-ad5300fe794e,ShuntCompensator
_a9821bf1-feba-4330-93e7-339f7b387cbf,CP-01,05CUANQA CP-1 B1    1.8I,true,C1,1627320,_f783b9dd-8982-4445-9e45-0e6c6884b2c5,ShuntCompensator
_d4da850f-d39b-4ef2-8296-2d3340b11ba8,CP-01,05CUAOCP CP-1 B1    1.2I,true,C1,1627477,_f383f20e-cb4c-4460-9527-92d6b62c7a0c,ShuntCompensator
_5f321d57-c2cb-4c50-ad0e-3405c5b63622,CP-01,05CUAPMR CP-1 B1    002I,true,C1,1627901,_c8b53ad6-4c1a-44ce-8090-f3108850fa41,ShuntCompensator
_fb75e108-f32a-4907-938f-f7f463405cad,CP-01,05CUARCS CP-1 B1    015I,true,C1,1628524,_9070b158-43e1-412e-bd5f-76f4b6998c15,ShuntCompensator
_90553a49-ef6c-48eb-a149-25548cb9143b,CP-01,05CUASAU CP-1 B1    002I,true,C1,1629170,_ecbd3d48-a8d4-4699-89e2-ebd14decb8fa,ShuntCompensator
_bceaee4e-fc24-442f-b557-dc7c87e830ba,CP-02,05CUASFB CP-2 B1    7.5I,true,C2,1629326,_4c699858-b245-4e68-a452-7fa4005e59ac,ShuntCompensator
_f494ad5e-b5b5-4be6-8a33-fb554860c274,CP-01,05CUASFB CP-1 B1    001I,true,C1,1629340,_9c2b1b27-f060-4375-8a82-8fbcd586dc27,ShuntCompensator
_c26346e9-be8b-4056-9477-7165b2d402db,CP-01,05CUATBL CP-1 B1    002I,true,C1,1629498,_bc5254d3-5f6f-4f65-94a3-8593c30427aa,ShuntCompensator
_01d6d4f4-6f3a-4ed2-95f8-a97ba01ce53a,CP-01,05DGOATR CP-1 B1    7.5I,true,C1,1630292,_8b442d40-2b5e-49d6-9832-6052b5529b86,ShuntCompensator
_636d63bf-7495-49b5-a74d-4666affae148,CP-01,05DGOCHA CP-1 B1    001I,true,C1,1631171,_9aeac87b-931c-4153-96a7-aeeb80fa838a,ShuntCompensator
_ae268990-0bfa-4ed2-9820-047c2dc2f72a,CP-01,05DGOCHL CP-1 B1    7.5I,true,C1,1631335,_77da3cb1-e96e-4933-a7d5-36efb74b4477,ShuntCompensator
_dfd034b8-2773-4ac1-92c3-638dc4bd1982,CP-01,05DGOCID CP-1 B1    007I,true,C1,1631510,_694327f8-45df-4453-8352-8059cc7ec18a,ShuntCompensator
_3abdf671-66ce-4c4e-b932-907c83a99a66,CP-01,05DGOCLI CP-1 B     001I,true,C1,1632037,_dfd11393-203f-43ea-aa58-12fa0504a8ee,ShuntCompensator
_60f8bf27-7f48-4d73-8be9-8c61da30d99d,CP-02,05DGOCLI CP-2 B     002I,true,C2,1632039,_dfd11393-203f-43ea-aa58-12fa0504a8ee,ShuntCompensator
_bea3d842-3662-403e-9c3f-a3ec850d04a7,CP-01,05DGOCME CP-1 B2    001I,true,C1,1632258,_d49b39a0-fe2e-494a-bca8-2c603d1529ba,ShuntCompensator
_6bc17522-7531-48e8-aa9f-690ad320ebfb,CP-01,05DGOESL CP-1 B2    001I,true,C1,1633735,_cda9e512-a660-4dff-b583-91430ef4492e,ShuntCompensator
_bf706a2c-5477-485c-9984-a922655367f5,CP-01,05DGOGVR CP-1 B1    001I,true,C1,1634336,_c6729735-a40f-4ebd-8b1a-4baa8311f6bd,ShuntCompensator
_8bcbff4d-76cc-42a7-803d-a08d7b13554c,CP-01,05DGOLAF CP-1 B1    001I,true,C1,1634745,_9450d02c-23e0-4100-bf69-e567bd926818,ShuntCompensator
_6a25ab28-b622-42a7-9fe0-230b2c5aeaa9,CP-01,05DGOMIL CP-1 B1    1.8I,true,C1,1635367,_a0d0cb90-2164-4cb0-8ad6-bf976789f77c,ShuntCompensator
_33f670b3-e775-49de-9657-43f1ebc24f14,CP-01,05DGOVGR CP-1 B1    7.5I,true,C1,1637183,_daaeee0c-2a31-4456-9a53-454af91b32db,ShuntCompensator
_3fe43526-6cf6-4587-a622-27f4438557aa,CP-01,05JRZAEP CP-1 B2    002I,true,C1,1637527,_aedaebbb-1452-4976-bb07-4f049792108b,ShuntCompensator
_dc77a706-e9cf-4330-9567-36cb66f4aa48,CP-01,05JRZAON CP-1 B1    015I,true,C1,1637949,_0f9b3bd9-77ac-414e-87c2-3e6ada4db7f9,ShuntCompensator
_87a11141-2958-46c3-8f80-b98f233d1160,CP-01,05JRZAZT CP-1 B1    002I,true,C1,1638333,_c4acfef3-4b92-4b12-86c1-4f9380fe8146,ShuntCompensator
_9b024265-3129-42ef-a63e-846e52d9bbc7,CP-01,05JRZCER CP-1 B1    001I,true,C1,1639479,_3f47cde1-6942-4598-a814-62eabba7634e,ShuntCompensator
_6937be45-d61c-4967-9d67-8b037f3d9c18,CP-01,05JRZCGR CP-1 B1    7.5I,true,C1,1639672,_02a6fe4f-df7e-4e6d-9118-a26a34f996b0,ShuntCompensator
_97e06489-2fc3-49b0-bd24-99781651f882,CP-01,05JRZCLG CP-1 B1    018I,true,C1,1640206,_5f424962-552f-4078-b809-a830aed2c14a,ShuntCompensator
_ece800e8-2fc0-4caa-8254-6e6fcaab8f1c,CP-01,05JRZCVA CP-1 B1    018I,true,C1,1641437,_39387841-4fa5-42d2-a0f3-4797217edff6,ShuntCompensator
_4b85e641-d45b-411a-ac9c-289ac6975aec,CP-01,05JRZCZL CP-1 B1    020I,true,C1,1641764,_bf42decb-b169-4c40-b6d5-972ddc38adc8,ShuntCompensator
_0f30dd44-2840-4453-9dc5-a412b248b9e6,CP-01,05JRZFTS CP-1 B1    002I,true,C1,1642471,_26ebd31d-2ed4-43f9-a667-eac42d2879a9,ShuntCompensator
_09a0225a-9c91-4389-a5f2-7c3b5d179ac0,CP-01,05JRZGAV CP-1 B1    002I,true,C1,1642895,_5bbf2b72-b83c-4e5d-99fd-ecd4783bc641,ShuntCompensator
_c78fbea0-df61-42c7-ab36-659d4b196a8e,CP-01,05JRZGJO CP-1 B1    015I,true,C1,1643234,_56b3f0bb-de2a-45ff-84f6-113ade8512b3,ShuntCompensator
_da8b632b-eb99-45be-b06a-44097d2233d4,CP-02,05JRZGNA CP-2 B1    7.5I,true,C2,1643530,_4312d46c-89d7-4456-9e1b-81464b42fc6b,ShuntCompensator
_83113302-f2ea-479f-817f-ae92126b9117,CP-01,05JRZGNA CP-1 B1    002I,true,C1,1643562,_a63641b0-095d-44a1-bdfc-2ae8daffd6d6,ShuntCompensator
_6c1dc2a5-e239-4f2f-a7ef-a50855b49171,CP-01,05JRZIGS CP-1 B1    018I,true,C1,1643867,_2e7c68d8-5941-4e59-9340-dffaaf7d82a3,ShuntCompensator
