"SynchronousMachine:
ID","SynchronousMachine:
VoltRegStatus","SynchronousMachine:
Description","SynchronousMachine:
InternalId","SynchronousMachine:
Name","SynchronousMachine:
Parent","SynchronousMachine:
ObjectType","SynchronousMachine:
RegulatingCondEqRegulatesTerminal:
Terminal:
ID","Terminal:
InternalId","Terminal:
Name","Terminal:
Parent","Terminal:
ObjectType"
_84fd170d-f324-476b-8020-f642a3b11ff1,Fixed Voltage Regulation,02CGJ-U2,1057033,UN-02,_f1192bf0-a204-4f49-a0e9-1d1abf1c79fa,SynchronousMachine,_4cc90871-d43c-470a-abfd-c304eaa62ffd,1057034,T1,_84fd170d-f324-476b-8020-f642a3b11ff1,Terminal
_34c97dc2-6daa-490d-83fb-a9ee7f07e49f,Fixed Voltage Regulation,02CHP-U3,1057897,UN-03,_423628a3-3635-4140-813d-c819674d07e4,SynchronousMachine,_a4bc84f3-885a-4fc5-b0e9-3b1149136c6b,1057898,T1,_34c97dc2-6daa-490d-83fb-a9ee7f07e49f,Terminal
_77850566-c6c0-497a-8514-e07294bd3d1f,Fixed Voltage Regulation,02CHP-U4,1057899,UN-04,_423628a3-3635-4140-813d-c819674d07e4,SynchronousMachine,_ad70cc3b-76d6-4224-9da8-026320272efc,1057900,T1,_77850566-c6c0-497a-8514-e07294bd3d1f,Terminal
_04dde89c-845b-4912-903e-2680ecf3ac10,Fixed Voltage Regulation,02CHP-U1,1057921,UN-01,_55bbb853-eda2-4949-a11b-d05976536cb9,SynchronousMachine,_2034adce-06bc-457a-8f62-3555d566cc7f,1057922,T1,_04dde89c-845b-4912-903e-2680ecf3ac10,Terminal
_ec538813-511e-43e5-a40a-17b5fb28aefd,Fixed Voltage Regulation,02CHP-U2,1057923,UN-02,_55bbb853-eda2-4949-a11b-d05976536cb9,SynchronousMachine,_100a1899-e140-4ff0-bf5b-50bdfb5b7c3f,1057924,T1,_ec538813-511e-43e5-a40a-17b5fb28aefd,Terminal
_2ec801e4-6e1b-4dd4-bc94-88e82746973b,Fixed Voltage Regulation,02CPJ-U1,1059007,UN-01,_a10ce807-0a5e-4e1c-914a-02ff9fcd57b6,SynchronousMachine,_f2cfd171-403f-4ca0-8b5a-9f72716e010b,1059008,T1,_2ec801e4-6e1b-4dd4-bc94-88e82746973b,Terminal
_85ba87ce-fefb-4860-81d4-840f27153d3b,Fixed Voltage Regulation,02CPJ-U2,1059009,UN-02,_a10ce807-0a5e-4e1c-914a-02ff9fcd57b6,SynchronousMachine,_98630733-5db9-4962-8695-184e090b1bda,1059010,T1,_85ba87ce-fefb-4860-81d4-840f27153d3b,Terminal
_bb36ca1e-6498-422f-bcd9-92af990e0372,Fixed Voltage Regulation,02CPJ-U3,1059011,UN-03,_a10ce807-0a5e-4e1c-914a-02ff9fcd57b6,SynchronousMachine,_67c1ce4f-2fb9-4e1b-8695-220804336611,1059012,T1,_bb36ca1e-6498-422f-bcd9-92af990e0372,Terminal
_42de53b0-d94d-403a-bb85-712162b02366,Fixed Voltage Regulation,02CPQ-U1,1059199,UN-01,_98ca6248-8849-401e-be97-093f43c17a26,SynchronousMachine,_d895016c-35fa-44a7-bdc4-0431e4c801c0,1059189,T1,_bd7a7fe5-084f-4863-bff2-adaec9c8806b,Terminal
_c8950ad1-02a7-4383-b632-53fa06e86c11,Fixed Voltage Regulation,02CPQ-U2,1059201,UN-02,_98ca6248-8849-401e-be97-093f43c17a26,SynchronousMachine,_d895016c-35fa-44a7-bdc4-0431e4c801c0,1059189,T1,_bd7a7fe5-084f-4863-bff2-adaec9c8806b,Terminal
_720330d7-55e7-4847-b5d7-8affc245b1ab,Fixed Voltage Regulation,02IDE-U1,1061009,UN-01,_76f4b031-7685-4702-b954-8c30f8d7d4e5,SynchronousMachine,_22a79e25-e5e1-418c-9bbb-67732853f6da,1061010,T1,_720330d7-55e7-4847-b5d7-8affc245b1ab,Terminal
_a7868951-6318-415d-af13-8eb1513bce44,Fixed Voltage Regulation,02IQU-U1,1061218,UN-01,_4ef10708-5996-481e-9b4d-40ebade33f91,SynchronousMachine,_ebbd721c-5284-4a77-ad58-fae0a4fb0bb0,1061219,T1,_a7868951-6318-415d-af13-8eb1513bce44,Terminal
_eb57e14e-4165-4399-bfbb-39d75f6d7303,Fixed Voltage Regulation,02LVD-U1,1063507,UN-01,_bd7621a9-7a1f-4efe-9526-ba196a987ad4,SynchronousMachine,_799742ca-e45c-4399-9a2a-6802691800e3,1063427,T1,_8221b7b0-cbae-4a7f-98b8-224238597e2b,Terminal
_ce8da22e-7641-4a19-ad2b-4e4fdbbac3f9,Fixed Voltage Regulation,02LVD-U2,1063509,UN-02,_bd7621a9-7a1f-4efe-9526-ba196a987ad4,SynchronousMachine,_799742ca-e45c-4399-9a2a-6802691800e3,1063427,T1,_8221b7b0-cbae-4a7f-98b8-224238597e2b,Terminal
_55d3d318-2fd7-411f-b2fd-158bcadafa0d,Fixed Voltage Regulation,02LVD-U3,1063511,UN-03,_bd7621a9-7a1f-4efe-9526-ba196a987ad4,SynchronousMachine,_799742ca-e45c-4399-9a2a-6802691800e3,1063427,T1,_8221b7b0-cbae-4a7f-98b8-224238597e2b,Terminal
_9c303ab2-8373-4a57-b231-a3e59d30ed55,Fixed Voltage Regulation,02LVD-U4,1063513,UN-04,_bd7621a9-7a1f-4efe-9526-ba196a987ad4,SynchronousMachine,_799742ca-e45c-4399-9a2a-6802691800e3,1063427,T1,_8221b7b0-cbae-4a7f-98b8-224238597e2b,Terminal
_3172abe8-196a-4c64-b914-b7ab87704ceb,Fixed Voltage Regulation,02LVD-U5,1063515,UN-05,_bd7621a9-7a1f-4efe-9526-ba196a987ad4,SynchronousMachine,_799742ca-e45c-4399-9a2a-6802691800e3,1063427,T1,_8221b7b0-cbae-4a7f-98b8-224238597e2b,Terminal
_5b36cf05-319e-4837-aa5d-09681e259121,Fixed Voltage Regulation,02PMO-U3,1066419,UN-03,_6a514dbf-774d-4d4e-b75b-fe00378cc927,SynchronousMachine,_92f1a367-fd14-46c4-a349-311f4d1a6e0f,1066401,T1,_20af042e-63e5-40b0-bd54-fc2b754473c8,Terminal
_7fc6ce73-4fa8-4031-930f-c0940c241ad2,Fixed Voltage Regulation,02PMO-U4,1066421,UN-04,_6a514dbf-774d-4d4e-b75b-fe00378cc927,SynchronousMachine,_92f1a367-fd14-46c4-a349-311f4d1a6e0f,1066401,T1,_20af042e-63e5-40b0-bd54-fc2b754473c8,Terminal
_5a9baec2-d74d-484f-8138-d5dd27743a60,Fixed Voltage Regulation,02PMO-U5,1066423,UN-05,_6a514dbf-774d-4d4e-b75b-fe00378cc927,SynchronousMachine,_92f1a367-fd14-46c4-a349-311f4d1a6e0f,1066401,T1,_20af042e-63e5-40b0-bd54-fc2b754473c8,Terminal
_573ad3b0-3d49-49a6-8c29-cc72febae61b,Fixed Voltage Regulation,02RLC-U1,1066906,UN-01,_dabf1cd5-cb45-468d-be54-614f2b040e71,SynchronousMachine,_18143c7c-51c7-40df-9a11-27300a189284,1066907,T1,_573ad3b0-3d49-49a6-8c29-cc72febae61b,Terminal
_4d03e93b-db10-44bb-88e1-dfe302ca1f5a,Fixed Voltage Regulation,02RMN-U11,1067376,UN-11,_af5e90ac-b9e4-4d3e-99cd-5f374a9afd95,SynchronousMachine,_54b074f2-7936-46be-b522-0ee99feb30ec,1067361,T1,_de05dfad-61c3-4387-96ff-087bf95d46e5,Terminal
_2156a27c-2fe7-4451-9cf9-b3f4922534da,Fixed Voltage Regulation,02RSC-U1,1067590,UN-01,_9466960d-228c-49c3-bc07-49a9f3a59670,SynchronousMachine,_efe6b62a-04e1-41e2-96ed-cf9022cf237f,1067575,T1,_2673d557-cab7-40ed-b1d7-a32829d61b56,Terminal
_2b39cb13-d18c-4cfb-80b0-e590cdb42955,Fixed Voltage Regulation,02TOY-U1,1069712,UN-01,_dc4a3835-8d2a-4764-a299-26e3225f7882,SynchronousMachine,_0348a439-3d56-40c8-a47e-2a02ee5a34a9,1069708,T1,_5e365489-2ca6-49bc-9090-30caf911e221,Terminal
_e4353381-5b7f-48b1-8c9f-15a7fdc5cd0c,Fixed Voltage Regulation,02TRT-U1,1069906,UN-01,_89728744-f3eb-424a-b812-21ede98625ff,SynchronousMachine,_df19188f-1fc1-4ec2-bf8d-83e588498f3f,1069907,T1,_e4353381-5b7f-48b1-8c9f-15a7fdc5cd0c,Terminal
_d73ab9d9-e093-4fdb-83e8-8d833fdce2c4,Fixed Voltage Regulation,02VEP-U1,1070808,UN-01,_a4cca38b-d1f5-4c48-a687-14e8f595d4e0,SynchronousMachine,_926a8ac9-8e30-48fd-8df3-a577999d05dd,1070760,T1,_ba35bc76-5a24-43a8-a531-4d1519faed9a,Terminal
_03129e14-f96a-42be-bf46-b3be09d0ddab,Fixed Voltage Regulation,02CLT-U1,1076141,UN-01,_5a657042-0d63-415c-99c0-73e1ad073a8d,SynchronousMachine,_7f5b1c93-cafd-4758-b533-22daa161e556,1076142,T1,_03129e14-f96a-42be-bf46-b3be09d0ddab,Terminal
_07bbebd3-8e2c-4910-aed1-4fb85b4fc773,Fixed Voltage Regulation,02CLT-U2,1076143,UN-02,_5a657042-0d63-415c-99c0-73e1ad073a8d,SynchronousMachine,_31abdaf6-b668-4428-8c46-b18dd5f2a04e,1076144,T1,_07bbebd3-8e2c-4910-aed1-4fb85b4fc773,Terminal
_69945ffc-4808-4565-809e-77a13c11cb35,Fixed Voltage Regulation,02CLT-U3,1076145,UN-03,_5a657042-0d63-415c-99c0-73e1ad073a8d,SynchronousMachine,_89c74466-4448-41d1-9469-d6959743e261,1076146,T1,_69945ffc-4808-4565-809e-77a13c11cb35,Terminal
_8fa134a4-1110-49f9-9e78-b3e3f1f7c1a1,Fixed Voltage Regulation,02CLT-U4,1076147,UN-04,_5a657042-0d63-415c-99c0-73e1ad073a8d,SynchronousMachine,_6713dbde-4595-4fe7-8965-4ca9b6d278a1,1076148,T1,_8fa134a4-1110-49f9-9e78-b3e3f1f7c1a1,Terminal
_1517342c-4d06-4c0c-9889-bd240a55629d,Fixed Voltage Regulation,02VEN-U1,1092778,UN-01,_dcaf4837-aa1d-4ad2-b49e-2fb5756fbff9,SynchronousMachine,_3f9534a2-3f04-460e-8ade-8afd059b1bcc,1092724,T1,_b07f857e-671d-4e3f-9371-7b0bc69f2dc1,Terminal
_8e0df92e-8aef-4f86-8c24-1a241a7dbc6d,Fixed Voltage Regulation,02VEN-U2,1092780,UN-02,_dcaf4837-aa1d-4ad2-b49e-2fb5756fbff9,SynchronousMachine,_3f9534a2-3f04-460e-8ade-8afd059b1bcc,1092724,T1,_b07f857e-671d-4e3f-9371-7b0bc69f2dc1,Terminal
_cf164bef-2844-4164-9508-6ea1dd30d3ae,Fixed Voltage Regulation,02VEN-U3,1092782,UN-03,_dcaf4837-aa1d-4ad2-b49e-2fb5756fbff9,SynchronousMachine,_3f9534a2-3f04-460e-8ade-8afd059b1bcc,1092724,T1,_b07f857e-671d-4e3f-9371-7b0bc69f2dc1,Terminal
_a9a92b1c-21d0-4856-9f84-3fa9bace4302,Fixed Voltage Regulation,02VEN-U4,1092784,UN-04,_dcaf4837-aa1d-4ad2-b49e-2fb5756fbff9,SynchronousMachine,_3f9534a2-3f04-460e-8ade-8afd059b1bcc,1092724,T1,_b07f857e-671d-4e3f-9371-7b0bc69f2dc1,Terminal
_4e13a4be-4d0a-4223-9a57-0a4bda6ef48b,Fixed Voltage Regulation,02VEN-U5,1092786,UN-05,_dcaf4837-aa1d-4ad2-b49e-2fb5756fbff9,SynchronousMachine,_3f9534a2-3f04-460e-8ade-8afd059b1bcc,1092724,T1,_b07f857e-671d-4e3f-9371-7b0bc69f2dc1,Terminal
_17178565-acc5-4901-9ffd-27bc4fc807a1,Fixed Voltage Regulation,02AXO-U1,1119353,UN-01,_e4b8b273-a5f9-4d46-9724-09962c30a485,SynchronousMachine,_cc653423-febd-437b-8c3e-1449ca9af895,1119354,T1,_17178565-acc5-4901-9ffd-27bc4fc807a1,Terminal
_74ef90cb-ad0b-4d49-9c9e-cdf6958585d8,Fixed Voltage Regulation,02AXO-U2,1119355,UN-02,_e4b8b273-a5f9-4d46-9724-09962c30a485,SynchronousMachine,_9bc4a9ca-c413-4c74-b939-a90b3c2b2fa6,1119356,T1,_74ef90cb-ad0b-4d49-9c9e-cdf6958585d8,Terminal
_6bc45ee0-f435-48a4-8f96-bb7469984247,Fixed Voltage Regulation,02DIN-U4,1120714,UN-04,_e592fe96-1b63-49b4-a8c3-ba0cffb6dc77,SynchronousMachine,_299ab546-f1a7-4dcf-9ae0-c9744aac8b8e,1120622,T1,_6fbea95b-dbbf-4b46-9364-354b8418dc12,Terminal
_45599609-e037-4376-b5b1-8600a3aa6c38,Fixed Voltage Regulation,02DIN-U5,1120716,UN-05,_e592fe96-1b63-49b4-a8c3-ba0cffb6dc77,SynchronousMachine,_299ab546-f1a7-4dcf-9ae0-c9744aac8b8e,1120622,T1,_6fbea95b-dbbf-4b46-9364-354b8418dc12,Terminal
_91979792-80ac-4f5a-853f-5fbbb249152e,Fixed Voltage Regulation,02DIN-U6,1120718,UN-06,_e592fe96-1b63-49b4-a8c3-ba0cffb6dc77,SynchronousMachine,_299ab546-f1a7-4dcf-9ae0-c9744aac8b8e,1120622,T1,_6fbea95b-dbbf-4b46-9364-354b8418dc12,Terminal
_90a36dfe-467f-430d-8e42-0de2cd51ca4e,Fixed Voltage Regulation,02ECT-U1,1120962,UN-01,_1d479a4d-a279-4805-988d-29f0afc16810,SynchronousMachine,_34b6c1e6-741d-4864-952d-85b848af0562,1120941,T1,_beee0fbd-abba-4968-93ca-a3ce5065084b,Terminal
_a32b0e03-3ecb-461e-876e-c1f21dbd9268,Fixed Voltage Regulation,02ECT-U2,1120964,UN-02,_1d479a4d-a279-4805-988d-29f0afc16810,SynchronousMachine,_34b6c1e6-741d-4864-952d-85b848af0562,1120941,T1,_beee0fbd-abba-4968-93ca-a3ce5065084b,Terminal
_be97d379-2002-4f47-bcf5-b0a19d1b2db0,Fixed Voltage Regulation,02HMS-U10,1122125,UN-10,_5fce2c8a-b407-4596-b67a-1802e80e7743,SynchronousMachine,_3625f3af-3041-41c0-b549-c07314f02448,1122126,T1,_be97d379-2002-4f47-bcf5-b0a19d1b2db0,Terminal
_77e7c275-2673-4778-b2ce-5077d3a082c9,Fixed Voltage Regulation,02HMS-U11,1122127,UN-11,_5fce2c8a-b407-4596-b67a-1802e80e7743,SynchronousMachine,_3910a8ea-8a0a-4205-9bfa-1bb691d829e2,1122128,T1,_77e7c275-2673-4778-b2ce-5077d3a082c9,Terminal
_dc9fe9fd-2af2-4282-b012-0f986067bf54,Fixed Voltage Regulation,02HMS-U9,1122129,UN-09,_5fce2c8a-b407-4596-b67a-1802e80e7743,SynchronousMachine,_364c110f-0d87-4807-918b-4649da3b44d8,1122130,T1,_dc9fe9fd-2af2-4282-b012-0f986067bf54,Terminal
_e7cfccbc-1269-4d8b-876a-c054523e1568,Fixed Voltage Regulation,02HMS-U3,1122141,UN-03,_58a5efe7-4cdf-469a-8a97-cacaf6b9a218,SynchronousMachine,_ad3d20c7-3570-4845-8d89-ef2e70a9187d,1122142,T1,_e7cfccbc-1269-4d8b-876a-c054523e1568,Terminal
_3a33cebe-3bcf-4c3b-97ef-c1211614fda7,Fixed Voltage Regulation,02HMS-U6,1122143,UN-06,_58a5efe7-4cdf-469a-8a97-cacaf6b9a218,SynchronousMachine,_690a2e65-f574-4a2d-a39d-8a5dbb5faedb,1122144,T1,_3a33cebe-3bcf-4c3b-97ef-c1211614fda7,Terminal
_881cba53-fb0d-436e-8db8-979fbcd8574d,Fixed Voltage Regulation,02HMS-U8,1122145,UN-08,_58a5efe7-4cdf-469a-8a97-cacaf6b9a218,SynchronousMachine,_52d575a7-7e68-4870-ad0e-8de749a67717,1122146,T1,_881cba53-fb0d-436e-8db8-979fbcd8574d,Terminal
_5d40c3d6-180d-491b-b2ef-7379e4a369ba,Fixed Voltage Regulation,02MIS-U1,1123961,UN-01,_97f05d90-b153-4060-9b0b-3602819055a8,SynchronousMachine,_d29b3c73-965c-4d2a-85ac-807a5801b8c6,1123933,T1,_ba74352d-32d4-4301-8112-fb11f6470d05,Terminal
_fc18ba4b-c925-46cf-aab0-5624e474b014,Fixed Voltage Regulation,02MIS-U2,1123963,UN-02,_97f05d90-b153-4060-9b0b-3602819055a8,SynchronousMachine,_d29b3c73-965c-4d2a-85ac-807a5801b8c6,1123933,T1,_ba74352d-32d4-4301-8112-fb11f6470d05,Terminal
_465e108d-484a-4590-83c9-f74d444f0465,Fixed Voltage Regulation,02MIS-U3,1123965,UN-03,_97f05d90-b153-4060-9b0b-3602819055a8,SynchronousMachine,_d29b3c73-965c-4d2a-85ac-807a5801b8c6,1123933,T1,_ba74352d-32d4-4301-8112-fb11f6470d05,Terminal
_954a0392-558e-4a47-991f-84ee07f53742,Fixed Voltage Regulation,02CAX-U1,1131230,UN-01,_04fbf990-bf7a-431e-8ae6-1d07ccf3b958,SynchronousMachine,_53329164-cd5e-40a0-aaed-067102da3c3e,1131231,T1,_954a0392-558e-4a47-991f-84ee07f53742,Terminal
_538ee239-990b-4306-8a6d-100006f4db49,Fixed Voltage Regulation,02CAX-U2,1131232,UN-02,_04fbf990-bf7a-431e-8ae6-1d07ccf3b958,SynchronousMachine,_bf2263ab-25eb-445a-aca5-875d34135db8,1131233,T1,_538ee239-990b-4306-8a6d-100006f4db49,Terminal
_819ae4a5-e0d3-4950-a811-e0815c41a81a,Fixed Voltage Regulation,02CAX-U3,1131234,UN-03,_04fbf990-bf7a-431e-8ae6-1d07ccf3b958,SynchronousMachine,_457135e1-f630-4438-b7ae-c09ddfa89b98,1131235,T1,_819ae4a5-e0d3-4950-a811-e0815c41a81a,Terminal
_2be465e4-fe0d-4bd7-b501-4ee79929fbba,Fixed Voltage Regulation,02CCL-U2,1131422,UN-02,_0e89d641-bc4c-438e-8bc5-4858364a6a56,SynchronousMachine,_a927c1d1-f18f-4dfa-8137-a3a4d56df5fc,1131423,T1,_2be465e4-fe0d-4bd7-b501-4ee79929fbba,Terminal
_0ac9ad63-f66d-4418-b4a4-cf5fb017d284,Fixed Voltage Regulation,02CCL-U3,1131424,UN-03,_0e89d641-bc4c-438e-8bc5-4858364a6a56,SynchronousMachine,_f0b59887-21ed-4dfd-9cae-fa68dfef24a3,1131425,T1,_0ac9ad63-f66d-4418-b4a4-cf5fb017d284,Terminal
_2cd4e2b1-8fc7-40ed-af1b-17892ca6f67b,Fixed Voltage Regulation,02CCL-U4,1131426,UN-04,_0e89d641-bc4c-438e-8bc5-4858364a6a56,SynchronousMachine,_8c1064ef-413c-4e55-8f9a-de4959a06ddf,1131427,T1,_2cd4e2b1-8fc7-40ed-af1b-17892ca6f67b,Terminal
_3d4d1204-1954-4f19-9663-a623395f5eb9,Fixed Voltage Regulation,02CPX-U3,1135635,UN-03,_e5882984-5199-44ea-a0db-df52767bff76,SynchronousMachine,_a59f9f76-901c-4b64-940f-05a264005a99,1135636,T1,_3d4d1204-1954-4f19-9663-a623395f5eb9,Terminal
_689d6a85-b40e-4f8b-a524-b4f5c92f3c84,Fixed Voltage Regulation,02CPX-U4,1135637,UN-04,_e5882984-5199-44ea-a0db-df52767bff76,SynchronousMachine,_50815929-89fb-4e61-ace7-9908cf6e70a5,1135638,T1,_689d6a85-b40e-4f8b-a524-b4f5c92f3c84,Terminal
_63254506-e815-48d1-b799-a583da24e4a8,Fixed Voltage Regulation,02SCH-U1,1148859,UN-01,_dfc39767-a437-4317-980f-937692460618,SynchronousMachine,_7772d861-c00d-4365-bc57-9c3d25f46001,1148860,T1,_63254506-e815-48d1-b799-a583da24e4a8,Terminal
_802278b7-64b1-4a95-8a22-184d28870893,Fixed Voltage Regulation,02SCH-U2,1148861,UN-02,_dfc39767-a437-4317-980f-937692460618,SynchronousMachine,_9ddae360-ce3b-49c9-b5e7-dc65ab4adde2,1148862,T1,_802278b7-64b1-4a95-8a22-184d28870893,Terminal
_7b6a9c53-cac2-477a-8f6d-7f50d49fde58,Fixed Voltage Regulation,02SCH-U3,1148863,UN-03,_dfc39767-a437-4317-980f-937692460618,SynchronousMachine,_1e8c2b9f-9027-43d5-8d26-b11247430ef5,1148864,T1,_7b6a9c53-cac2-477a-8f6d-7f50d49fde58,Terminal
_93a475ae-f741-48cc-a487-d2d12c999a4e,Fixed Voltage Regulation,02BPP-U3,1160103,UN-03,_5c53ce87-9957-4792-9a97-7c73dbc2aa09,SynchronousMachine,_5c249eb0-10b2-46ed-97ce-6d35e8c3a6ca,1160104,T1,_93a475ae-f741-48cc-a487-d2d12c999a4e,Terminal
_8d2a6bed-53a3-4366-bd70-2dbca8e3a91c,Fixed Voltage Regulation,02DBC-PQ1,1164814,UNPQ1,_6ff606a3-d525-499e-b47e-984152ac8306,SynchronousMachine,,,,,
_06554bf0-14a7-42c2-9985-fa256d5c212d,Fixed Voltage Regulation,02DBC-U1,1164816,UN-01,_6ff606a3-d525-499e-b47e-984152ac8306,SynchronousMachine,_94533bce-17a8-4c7a-b10b-6e5e272b4897,1164817,T1,_06554bf0-14a7-42c2-9985-fa256d5c212d,Terminal
_acc9534d-bafb-4cc2-a128-18ebef00c3f6,Fixed Voltage Regulation,02DBC-U2,1164818,UN-02,_6ff606a3-d525-499e-b47e-984152ac8306,SynchronousMachine,_45ed1c66-5513-4e23-81bb-a071cbec5f2b,1164819,T1,_acc9534d-bafb-4cc2-a128-18ebef00c3f6,Terminal
_ca6d417e-b848-4ab6-8ed0-1cab6c23b758,Fixed Voltage Regulation,02DBC-U5,1164820,UN-05,_6ff606a3-d525-499e-b47e-984152ac8306,SynchronousMachine,_9ced3498-a81b-4458-be44-eb0c317d9b69,1164821,T1,_ca6d417e-b848-4ab6-8ed0-1cab6c23b758,Terminal
_2a0d2f2b-efee-4618-9c86-3b96ebe6bdc2,Fixed Voltage Regulation,02ISN-U1,1169829,UN-01,_e02b423f-95f3-4aa3-a0ac-3c93d1614a84,SynchronousMachine,_886c9955-207c-4461-b7e4-a40269a95992,1169813,T1,_28441b81-68ee-42da-8981-a23097b6a36d,Terminal
_c1de0706-ec6d-468e-96d7-1ef94b65cd19,Fixed Voltage Regulation,02ISN-U2,1169831,UN-02,_e02b423f-95f3-4aa3-a0ac-3c93d1614a84,SynchronousMachine,_886c9955-207c-4461-b7e4-a40269a95992,1169813,T1,_28441b81-68ee-42da-8981-a23097b6a36d,Terminal
_5a571b9c-9e2e-4364-b51a-00805810c844,Fixed Voltage Regulation,02ISN-U3,1169833,UN-03,_e02b423f-95f3-4aa3-a0ac-3c93d1614a84,SynchronousMachine,_886c9955-207c-4461-b7e4-a40269a95992,1169813,T1,_28441b81-68ee-42da-8981-a23097b6a36d,Terminal
_73b299c9-9373-47f6-b02a-d220a2d341c5,Fixed Voltage Regulation,02PHV-U1,1177434,UN-01,_d66d6ae0-3893-4789-8c91-3e481bd79869,SynchronousMachine,_ddfa5c95-a56f-4bea-b974-20b4e3c855ef,1177435,T1,_73b299c9-9373-47f6-b02a-d220a2d341c5,Terminal
_2c5c46b6-09d0-4718-8630-2bbfe35818f3,Fixed Voltage Regulation,02PSG-U1,1178694,UN-01,_c9a3bda1-df43-4a09-afae-7176f92450e7,SynchronousMachine,_2198cdf9-e159-4538-9f49-eb5869d1611f,1178695,T1,_2c5c46b6-09d0-4718-8630-2bbfe35818f3,Terminal
_caca5dd6-e6a4-4d9c-929e-25ee8bbed834,Fixed Voltage Regulation,02PSG-U2,1178696,UN-02,_c9a3bda1-df43-4a09-afae-7176f92450e7,SynchronousMachine,_749be8c7-4a6b-48fb-a3cd-15247b949a4f,1178697,T1,_caca5dd6-e6a4-4d9c-929e-25ee8bbed834,Terminal
_88462e86-ad23-4b77-b48f-1e5ff7d3d5b3,Fixed Voltage Regulation,02PSG-U3,1178710,UN-03,_87b71cd1-1880-4098-a326-9ac24b0e36e3,SynchronousMachine,_4c5e73e5-4c12-40fa-8675-397b91115ff8,1178711,T1,_88462e86-ad23-4b77-b48f-1e5ff7d3d5b3,Terminal
_f5e948e3-8eee-4934-bf56-ea1f18318e0a,Fixed Voltage Regulation,02TMU-U1,1183820,UN-01,_0e8acc03-7b50-4d84-b587-9fd757bebdb5,SynchronousMachine,_dbda9ad1-b5f3-4b70-8e85-c9bf95783fd8,1183821,T1,_f5e948e3-8eee-4934-bf56-ea1f18318e0a,Terminal
_724c9ff3-c5a4-4d30-b148-032f5762089f,Fixed Voltage Regulation,02TMU-U2,1183822,UN-02,_0e8acc03-7b50-4d84-b587-9fd757bebdb5,SynchronousMachine,_cd1f8fa3-0128-4cc2-89c6-31f42f12b276,1183823,T1,_724c9ff3-c5a4-4d30-b148-032f5762089f,Terminal
_a0422ff6-410b-409d-9a29-692f3e4625de,Fixed Voltage Regulation,02TMU-U3,1183824,UN-03,_0e8acc03-7b50-4d84-b587-9fd757bebdb5,SynchronousMachine,_28b3b6e4-3ca9-4cc9-9966-40d659c9f01e,1183825,T1,_a0422ff6-410b-409d-9a29-692f3e4625de,Terminal
_4a9fa5f3-aaf1-44c4-a462-94ed6111dd7e,Fixed Voltage Regulation,02TMU-U4,1183826,UN-04,_0e8acc03-7b50-4d84-b587-9fd757bebdb5,SynchronousMachine,_ba446cc8-bf61-494b-9ea5-5219be861ed9,1183827,T1,_4a9fa5f3-aaf1-44c4-a462-94ed6111dd7e,Terminal
_68c8ad23-f05f-4874-8fb8-998e023b0e54,Fixed Voltage Regulation,02TMU-U5,1183828,UN-05,_0e8acc03-7b50-4d84-b587-9fd757bebdb5,SynchronousMachine,_9ae23532-26be-476f-b828-8f0ee8383ca1,1183829,T1,_68c8ad23-f05f-4874-8fb8-998e023b0e54,Terminal
_bea041f2-3ced-4be6-a424-0fa00c73ac41,Fixed Voltage Regulation,02TMU-U6,1183830,UN-06,_0e8acc03-7b50-4d84-b587-9fd757bebdb5,SynchronousMachine,_395d94f4-d32f-4c03-be23-4488e76272b0,1183831,T1,_bea041f2-3ced-4be6-a424-0fa00c73ac41,Terminal
_72578017-127c-4396-83c9-7fcd9a2b7b48,Fixed Voltage Regulation,02TPG-U1,1184359,UN-01,_d262342f-285f-4fb4-8dcc-f343e79db96a,SynchronousMachine,_625517b7-78b6-4384-a494-3adace537ef8,1184360,T1,_72578017-127c-4396-83c9-7fcd9a2b7b48,Terminal
_31ecd1b7-9f57-4a25-bf8b-a8976dfc1ee2,Fixed Voltage Regulation,02TPG-U2,1184361,UN-02,_d262342f-285f-4fb4-8dcc-f343e79db96a,SynchronousMachine,_58a51e31-3d45-4b48-9c80-4fc1e9ed3325,1184362,T1,_31ecd1b7-9f57-4a25-bf8b-a8976dfc1ee2,Terminal
_260bc35a-6c04-45dd-bf99-da6cc7a8f623,Fixed Voltage Regulation,02TPG-U3,1184378,UN-03,_525b3293-459c-4a2e-8cf8-4215cd70464e,SynchronousMachine,_79ff7835-cc09-478a-9aef-6e437ed95b37,1184379,T1,_260bc35a-6c04-45dd-bf99-da6cc7a8f623,Terminal
_345efc16-8919-48ff-8663-2587d2ae73b2,Fixed Voltage Regulation,02TPG-U4,1184380,UN-04,_525b3293-459c-4a2e-8cf8-4215cd70464e,SynchronousMachine,_719cf0b7-a3e6-43d5-8fcc-69491d66eba4,1184381,T1,_345efc16-8919-48ff-8663-2587d2ae73b2,Terminal
_137429f1-de38-4882-b5d9-27e21eace632,Fixed Voltage Regulation,02TVP-U1,1185522,UN-01,_adb38285-da96-4d1f-bf67-c661372cc55c,SynchronousMachine,_2b4c25f8-3441-4a53-97e7-5c46ffb1db3d,1185523,T1,_137429f1-de38-4882-b5d9-27e21eace632,Terminal
