"ShuntCompensator:
ID","ShuntCompensator:
VoltageControlFlag","ShuntCompensator:
InternalId","ShuntCompensator:
Name","ShuntCompensator:
Parent","ShuntCompensator:
ObjectType","ShuntCompensator:
RegulatingCondEqRegulatesTerminal:
Terminal:
ID","Terminal:
InternalId","Terminal:
Name","Terminal:
Parent","Terminal:
ObjectType"
_25e547bf-f82b-43a1-9e24-33a4ffb6c8a2,false,1577900,RE-01,_becbc0c4-98a0-4216-bb2c-df73614097fa,ShuntCompensator,_a7f3b66b-6957-41df-8127-31938f70ab65,1577822,T1,_2304bbe7-3eb9-4f30-91ee-58a3a5e8a524,Terminal
_221e7398-17ef-4826-8868-18643715e76e,false,1577902,RE-02,_becbc0c4-98a0-4216-bb2c-df73614097fa,ShuntCompensator,_a7f3b66b-6957-41df-8127-31938f70ab65,1577822,T1,_2304bbe7-3eb9-4f30-91ee-58a3a5e8a524,Terminal
_b6fb90f9-5bc6-4272-95aa-f037fd2f2cf7,false,1578060,CP-01,_db24c861-ca31-48a7-b1d1-1a7bae1fd8ef,ShuntCompensator,,,,,
_56981cd3-5a76-496a-9aae-bed255f8fe68,false,1579471,RE-01,_f058aebf-8648-42fe-83af-7a2bc368c6f1,ShuntCompensator,_fc673411-8cc0-4901-a4df-a16db36b392a,1579418,T1,_673078e6-23f5-49d3-8efd-e90d4749c13d,Terminal
_00cf384c-7b27-4134-9c68-abe08da227fe,false,1580191,CP-01,_02a3cd44-c4a1-4e45-b01c-7c3b34a37448,ShuntCompensator,,,,,
_d2e94ab8-fa3f-4111-8d9b-eb42c1a28061,false,1580788,RE-03,_fc74922a-be72-4ded-be05-0e2f5f2c19d2,ShuntCompensator,_5974f01d-0e6c-408f-a98a-6caef0e2acb3,1580716,T1,_bc48eb42-6c1b-4945-a5af-21673e0cfc84,Terminal
_831e06a4-99e1-4ae7-9679-9e3000f690a5,false,1581190,RE-02,_c8d5386a-24b9-4fd5-8e33-459343e66f80,ShuntCompensator,_4f2ab542-4562-406b-af7c-ffbfae5c9b83,1580877,T1,_d74f578e-5e0d-4819-8db9-88e1ad045b22,Terminal
_d3d022e8-3ae2-448f-a187-7d50b88109ee,false,1581203,RE-01,_43167dec-72cb-4c7a-9101-2afee53c5d71,ShuntCompensator,_d789de62-43a7-43b8-b7ed-44d6b2100980,1580479,T1,_7cd7f138-e064-4622-8828-4f5c219105f9,Terminal
_8b1e989f-0ce9-4675-bd4f-5053dd759572,false,1581213,CP-01,_e165b43b-faff-4639-a352-faa39d881bb0,ShuntCompensator,,,,,
_ba951534-b290-4d35-a48a-b0702f8038c9,false,1582022,RE-01,_bcee95eb-59b1-45e5-8199-990d2f8aa22e,ShuntCompensator,_65845db9-1098-4609-813f-8ae13584f0ed,1581935,T1,_c90e1c55-dbca-40b3-a7df-99113636fa75,Terminal
_1e64a857-2d97-4d25-82dc-7ff2e712bac0,false,1582627,RE-01,_fa65365f-ada0-44f3-b637-07e4461b5dd5,ShuntCompensator,_d2c3dfae-b0f7-460f-bd7b-73a54c210c99,1582543,T1,_10d11e16-a2b6-43e2-8f26-e06ca9af7938,Terminal
_463d0ec6-294d-42d0-b8f9-5011b8076a34,false,1582819,CP-01,_bab78b51-4574-4290-8c08-83cc8a129e23,ShuntCompensator,_e5c1faad-9fc5-4310-a8a3-4577c267b348,1582690,T1,_46ed03ab-afb3-48a5-8006-33f7150743ff,Terminal
_9ce31dcf-6509-48ac-931c-cc0cd05ef6c6,false,1583397,CP-01,_fa09d52f-6957-4774-83a9-b32bff07fc1f,ShuntCompensator,_fe880f9a-0822-443c-983a-3b389a4f8711,1583303,T1,_b9efb737-58f9-47c4-9346-c7132425e2ac,Terminal
_e7aafcd4-f888-4c97-b46a-fdc695974232,false,1583577,RE-02,_87b9f8b4-a180-4066-8f9a-2d32b5a471c8,ShuntCompensator,_8fc35137-bcc9-4fff-bbd2-57357608fca1,1583433,T1,_3ee23be4-455d-4acf-9970-f23da2a85350,Terminal
_f9b30377-e103-425d-9839-915a812f5fb9,false,1583579,RE-03,_87b9f8b4-a180-4066-8f9a-2d32b5a471c8,ShuntCompensator,_8fc35137-bcc9-4fff-bbd2-57357608fca1,1583433,T1,_3ee23be4-455d-4acf-9970-f23da2a85350,Terminal
_15794155-3f29-4ba8-a4ae-6d2171ac0905,false,1583592,RE-01,_cb650391-dc71-4fb4-95e6-69811cbcc0b2,ShuntCompensator,_fe880f9a-0822-443c-983a-3b389a4f8711,1583303,T1,_b9efb737-58f9-47c4-9346-c7132425e2ac,Terminal
_44d35885-1867-4e8d-8439-33d7935ab107,false,1585736,CP-01,_6bcf0724-bb6d-4896-823b-12b215a0d2e3,ShuntCompensator,_9cf6b452-384c-4371-83cf-bd5792c997c2,1585642,T1,_c8365a21-1460-46d3-b3d0-9c318bdecddd,Terminal
_b60993a5-05c0-47d8-afa3-4e4948be5b15,false,1585843,RE-01,_86d4da9c-16b2-4de2-bf44-7851d5df845c,ShuntCompensator,_9cf6b452-384c-4371-83cf-bd5792c997c2,1585642,T1,_c8365a21-1460-46d3-b3d0-9c318bdecddd,Terminal
_e9d2525a-c7f7-4d64-bd86-099953d3f3f3,false,1585845,RE-02,_86d4da9c-16b2-4de2-bf44-7851d5df845c,ShuntCompensator,_9cf6b452-384c-4371-83cf-bd5792c997c2,1585642,T1,_c8365a21-1460-46d3-b3d0-9c318bdecddd,Terminal
_e305cacc-6fd5-440a-8e4d-f44439106440,false,1586819,CP-01,_30b7c41f-f12c-4bae-b4cd-471ced5b28b3,ShuntCompensator,_294b9b05-6e96-4043-8ca7-f11849bd955e,1586713,T1,_afc80445-278c-4367-ac38-5b753c7c5d50,Terminal
_ccdfe41d-0d80-4d55-9638-dd9a7b9b4f87,false,1586895,RE-01,_27eb1cb1-a1f4-485d-ab47-1d7681e0ca5f,ShuntCompensator,_294b9b05-6e96-4043-8ca7-f11849bd955e,1586713,T1,_afc80445-278c-4367-ac38-5b753c7c5d50,Terminal
_18fc0dbf-03c8-4a85-9033-4b3b7ff29748,false,1587180,RE-01,_c4fbaf90-22e1-400f-8297-83f3590976ab,ShuntCompensator,_876e1186-c3e1-4652-97ef-a0e382d7ba2a,1587022,T1,_62f2efba-4472-4e05-8fd0-8519e10b0aac,Terminal
_cbfb10ed-29af-4db1-a3a3-7c6e033c99b4,false,1592642,CP-01,_ceb26b68-2ea5-4c43-b632-f56a42416900,ShuntCompensator,_e9178085-b890-4569-8fdf-52e07a5b784f,1592487,T1,_0b5d0769-c9ee-4925-bb1d-476fb115929c,Terminal
_f94bcd11-cee6-4cdf-8f27-6abdf2fd5f4c,false,1593910,CP-01,_f4731327-d02d-40c6-9abf-edc8e1515984,ShuntCompensator,_cdf223ff-0406-4c97-83a0-20cf39aa5e43,1593782,T1,_d161522b-d9ad-4e84-b454-09bb68b722e2,Terminal
_453fcb67-5a87-44ae-8c4c-57f01f04f243,false,1594998,CP-01,_7d33d8f6-9f21-47ae-a1b9-5220b9e82527,ShuntCompensator,_6a5a1b13-524a-42a9-a252-f7fe38ae448a,1594985,T1,_4f4385b1-f64d-41f1-ab75-7f78ec50f026,Terminal
_7dd220ad-551a-4d49-ba94-12d6cc545972,false,1596809,CP-01,_f3e642f1-b511-466a-be95-c9ce43688b1b,ShuntCompensator,_62194171-642e-4e0d-8a03-7a2c84fb3257,1596644,T1,_f6b3c3a7-1bf2-4e7c-8cae-72be179e519e,Terminal
_fdf0070d-a87d-4a0e-99ca-fa288d9f47c7,false,1598360,CP-01,_778a2a16-0ee8-468e-9a86-ddb2cacb77f2,ShuntCompensator,_72e12fa9-196b-4322-8029-b7b392f41495,1598350,T1,_5cb66f84-3c33-4ed0-a617-924fa233eed3,Terminal
_9458cd85-2c60-4151-92cf-fc75906e2e60,false,1598708,CP-01,_cc40587d-6c07-4f4d-b5a1-469493bcadca,ShuntCompensator,_bd04e7ec-b51b-40b4-88e5-cb23eaff7594,1598698,T1,_e5754d24-12eb-4c69-9c41-7d2581e3659a,Terminal
_cfb667e9-55d0-4576-9e17-0f958e3a5e1e,false,1599146,CP-01,_7b5bd40d-6012-4d9d-a866-f870b389c4d6,ShuntCompensator,_24dafcf1-2848-45c4-87dd-6c0347ed1f3a,1599136,T1,_7ff54f6f-462a-4737-90ae-398ad1ddded3,Terminal
_79ac2fba-9fbe-4d08-b28b-805374300fdf,false,1611629,CP-01,_b4b0ee81-c6b3-434a-8074-447b8b7a2754,ShuntCompensator,_6f04ab84-0b75-4c60-b1b2-c82c660caf86,1611604,T1,_a809264a-025f-4552-9a35-88c45b65c816,Terminal
_c091bde5-4ef7-4a0b-850e-7f9f3804b484,false,1612396,CP-01,_857ea574-0019-4d06-a3fa-4430b3569223,ShuntCompensator,_c625a1ec-bbeb-4f67-b367-1d4780ec52c8,1612374,T1,_4d1538c0-2a2c-475e-935f-045c6ce9aa9b,Terminal
_1b909dbe-9897-458b-aeaf-f3572aab3bc5,false,1612777,CP-01,_e44cf2f9-5962-42c1-a98a-7e11c7c0098f,ShuntCompensator,_d0cdf838-7de1-4dca-919b-cf902ea32ea6,1612733,T1,_95efb55c-b2f2-4785-90e9-9bce01f62474,Terminal
_ac55830f-8ffa-4fbd-96f9-96bc1864dafd,false,1612779,CP-02,_e44cf2f9-5962-42c1-a98a-7e11c7c0098f,ShuntCompensator,_6894c19e-111c-4d56-836f-08bf639a491c,1612735,T1,_bbc42718-cb34-40d8-9415-e3c66c8e36e1,Terminal
_f2d4f2c0-143e-460a-b54f-c89982b34942,false,1614475,CP-01,_25302199-e027-4bbd-94b4-4fb2d5847acc,ShuntCompensator,_e7446099-9b5f-47a9-8b2e-cfa8e3269282,1614456,T1,_13e44de8-7341-48cc-8709-b3bf1e7a6892,Terminal
_9bdd0b4c-a3b3-420d-b9fc-b358176108d7,false,1615257,CP-02,_e70241e9-b246-4b00-9edb-56fa8bf43b45,ShuntCompensator,_9fe4d751-21d2-42d7-a93c-a634681a3e2c,1615202,T1,_497964c4-b3cd-403c-af47-aab5db412332,Terminal
_80543ef9-a438-4f5d-86c6-37fa98510a26,false,1615299,CP-01,_25209b94-dbe7-4d68-9bfd-02bf4af237f9,ShuntCompensator,_f03df137-4c33-4ad6-a625-f8040c5e3f7c,1615269,T1,_a6cac163-e255-4a80-b448-2c05a4df74ae,Terminal
_45a4f817-274d-4b4a-bb93-550001265f87,false,1615301,CP-03,_25209b94-dbe7-4d68-9bfd-02bf4af237f9,ShuntCompensator,_b5c27847-2a66-4871-8375-75baffaa175e,1615271,T1,_94d92f8f-4b12-4866-b4f4-a65eb74df8ff,Terminal
_fc313715-ad0f-4a06-ac36-7c8ab2c23f43,false,1615637,CP-01,_0209e00f-8ec3-49a4-a85c-707878e4afab,ShuntCompensator,_a3c6b6ab-7606-4e8b-8cbf-2025ed8d4baa,1615582,T1,_a2f7fc6c-e637-4ad0-b4e1-e2df3269a71d,Terminal
_49c2cff7-0002-42ea-9ea0-c47a37a2630c,false,1615946,CP-01,_cdf69720-61c6-4ba6-9777-f187608218ed,ShuntCompensator,_a939eb92-7bd4-48b4-bdfa-e58b43c3a8c1,1615924,T1,_833373e7-a4ce-4385-8c82-55beea12354e,Terminal
_a577d08d-cb0f-45b6-a18c-be60015877c0,false,1616891,CP-01,_fc9380b2-0a12-4181-8819-27d3f4b4b6f1,ShuntCompensator,_6c4585f6-c09b-46ae-99a6-62950edf9842,1616878,T1,_a09c45de-b740-4429-9484-f3d2d6d05acf,Terminal
_a03e36b4-c1e3-4ded-aa01-62dd98fc2bfe,false,1616913,CP-02,_dffbba2e-07a6-47c7-8780-3bc5003c3346,ShuntCompensator,_391551bc-71c6-47be-900f-38092dd3e4b9,1616903,T1,_2423c0ce-7eb0-4be2-9a98-a23ddceb92f3,Terminal
_3c44672d-0449-4631-97e0-dcda41615268,false,1617760,CP-01,_abfb58fc-65d1-4c31-b22e-d168055ec829,ShuntCompensator,_c3d20c31-b5cc-4d06-8d57-a8c17ac4cb6c,1617744,T1,_12d4648a-cc1a-47d5-86cd-fea88b9e8571,Terminal
_d3e705bd-2c1d-4ac9-b04f-ac8cd677cb95,false,1617834,CP-01,_ab93948b-9cba-4659-94b2-cf458a5c4a54,ShuntCompensator,_fb85f343-feb3-4d49-809c-f204dedca447,1617785,T1,_48cd29a1-7523-444a-8f89-f939540d651c,Terminal
_62b880a1-658a-4422-b50a-18010548f8fa,false,1618175,CP-01,_c21a1485-f062-498f-98ea-e05399555c9e,ShuntCompensator,,,,,
_a0e5b594-07fd-46c5-be93-81d6e2423b26,false,1618440,CP-01,_eff9366e-1b67-4a67-af50-2c62c0b2acb8,ShuntCompensator,_9df9b088-ed26-4b12-81bb-fcd64cb88a08,1618374,T1,_462d3ee4-d0cd-4460-ba8d-6ac46b720426,Terminal
_3394c285-16fe-4d9e-a5ac-0873b9071a11,false,1619978,CP-01,_26532003-bb49-4a23-ab04-177eeb1c814e,ShuntCompensator,_a30ec98d-ce98-424d-ae7e-a68d03254349,1619938,T1,_0d0e0d2d-f12e-4a1a-8dda-c8e0d3a1bbdf,Terminal
_40562675-37c9-49d3-a97f-f428a9746edd,false,1620426,CP-01,_e13ada84-a7ac-43a7-a383-e2b44fb72060,ShuntCompensator,_c2a3c646-ed4c-4b36-a23c-7908830bd1f3,1620389,T1,_43734c7d-bbf3-4c15-8f8e-39f8bc42920e,Terminal
_3740f765-c7c9-4d83-8236-650a6bdcc76a,false,1620633,CP-01,_598f7b06-c745-4491-a3b7-5aee8dcef980,ShuntCompensator,_9368163b-22e4-47eb-9fc3-b7e695ecd147,1620609,T1,_b8b1b88f-cb8a-4c9b-b146-ef386f6d1ab1,Terminal
_6ba1fb12-9d97-4391-9140-ab3a1f4f3c46,false,1620635,CP-02,_598f7b06-c745-4491-a3b7-5aee8dcef980,ShuntCompensator,_69130591-a503-4130-9af9-a10a1c7bdfcd,1620611,T1,_85ac2264-f4f2-4c5c-a2f3-923a9ce6c4be,Terminal
_cc1e483d-fa7d-4e9e-93db-6852b1ed79a3,false,1620848,CP-01,_6e4366c4-8305-4892-93cc-4c2dcab830f9,ShuntCompensator,_eaebe057-b257-4a26-ab2b-57ca2663ac80,1620838,T1,_bec51107-2c46-4856-aada-6961b45c963a,Terminal
_49b88f9c-f3b7-46c5-bb53-40e8ec3df85a,false,1621178,CP-01,_a460c694-9cce-4112-b9f9-91f1b92b18cc,ShuntCompensator,_0adf8a72-8a93-455e-8ccd-004e9e8b39e0,1621123,T1,_2a4fa92e-71dd-4a95-b7d5-b9795a8f9969,Terminal
_60d11d18-e38d-4c6d-a706-10b935404db5,false,1622354,CP-01,_edbd2e39-7420-4310-b39f-1fa9121dcafe,ShuntCompensator,_0da4cf1e-73c1-44cf-a178-596b5f191229,1622344,T1,_b8a55b59-4c49-4f3b-a224-3fd735affa94,Terminal
_4e5ca69c-e81c-4e61-9387-1d8eac0ab0ac,false,1623238,CP-01,_bf9ac00f-eea7-47c6-96e3-9d14a0310da8,ShuntCompensator,_7b2144f8-1380-44ed-b5e9-19c01ee97939,1623204,T1,_94ea6a3d-6c7e-455a-9056-f551a44a5dda,Terminal
_15ec3f72-8c5b-48c0-8a24-4185cf83ecd2,false,1623608,CP-01,_13a26d0a-2040-4526-9b57-b147757437cc,ShuntCompensator,_1e7cd297-c398-4ad4-8a3b-5931e1936314,1623598,T1,_067405c9-9ebc-4f56-a0d3-9827e6405a6f,Terminal
_b2e465cb-ca66-44c1-9a48-3f5e3510d7a3,false,1624489,CP-01,_27a04123-1cab-414d-92ed-9ddafa483483,ShuntCompensator,_2b2d53c2-4771-498c-80a9-ec82283d029f,1624470,T1,_502cb257-13fd-45be-b4fb-0ece2f3ff842,Terminal
_30e70e8d-cad4-4ff1-b660-8be149520adc,false,1625481,CP-01,_abb43a19-6309-4bec-b213-f1e70888cd6d,ShuntCompensator,_867e8bc6-89d9-4769-84aa-c9fc862303da,1625462,T1,_b6068ca1-2aa0-4bad-b0f4-f4acd03e0c84,Terminal
_d5896911-870a-46e6-af3e-ff62b9f9896b,false,1625720,CP-01,_5113b4f3-083c-438c-aebb-e3af7c3c32ef,ShuntCompensator,_e939e88b-c8d0-48ea-a223-fa27634cdb75,1625698,T1,_68f06610-2f58-4afb-9c1b-45de6260985e,Terminal
_b4fa3fd8-2ea3-406d-9d15-63fee0125f08,false,1626023,CP-01,_12889baf-cbd7-43c2-95ff-4abaaca50c12,ShuntCompensator,_c172d62a-2d97-46da-83cb-f2e5dc94bc96,1625989,T1,_587c2ec8-c5b7-44cc-89fb-15e6e2bae686,Terminal
_477134e9-cc0a-4836-99bc-87ef8c69606a,false,1626053,CP-02,_f5aa9afd-c055-4baa-95b4-b80454ed4cc8,ShuntCompensator,_6791d27b-0656-48db-b875-44b2108921fa,1626034,T1,_d761fe46-e0e9-4ffb-b4ca-47ee8967f0a8,Terminal
_96e9d0eb-f95b-4ecc-bc1b-93c858375a57,false,1626840,CP-01,_6fb6faba-e806-4b52-a7fa-ad5300fe794e,ShuntCompensator,_5dd3f15b-ba0b-4f67-8eb5-5cea4f5da4ff,1626821,T1,_998be784-ad4f-433d-80a7-df5949aac1e9,Terminal
_a9821bf1-feba-4330-93e7-339f7b387cbf,false,1627320,CP-01,_f783b9dd-8982-4445-9e45-0e6c6884b2c5,ShuntCompensator,,,,,
_d4da850f-d39b-4ef2-8296-2d3340b11ba8,false,1627477,CP-01,_f383f20e-cb4c-4460-9527-92d6b62c7a0c,ShuntCompensator,,,,,
_5f321d57-c2cb-4c50-ad0e-3405c5b63622,false,1627901,CP-01,_c8b53ad6-4c1a-44ce-8090-f3108850fa41,ShuntCompensator,_b14202ec-1481-47ec-b2a9-10492c7cc934,1627882,T1,_aedb93c8-217b-4ce0-9167-5f093af99efc,Terminal
_fb75e108-f32a-4907-938f-f7f463405cad,false,1628524,CP-01,_9070b158-43e1-412e-bd5f-76f4b6998c15,ShuntCompensator,_5c77dafa-b219-494c-81f4-9f487f421c8f,1628487,T1,_dccfef66-744b-4b07-9ad1-c20b16f9de0d,Terminal
_90553a49-ef6c-48eb-a149-25548cb9143b,false,1629170,CP-01,_ecbd3d48-a8d4-4699-89e2-ebd14decb8fa,ShuntCompensator,_8929e953-68ec-4591-9b05-c6b80998c8be,1629160,T1,_e4603409-a552-495b-b965-0777ad3a2421,Terminal
_bceaee4e-fc24-442f-b557-dc7c87e830ba,false,1629326,CP-02,_4c699858-b245-4e68-a452-7fa4005e59ac,ShuntCompensator,,,,,
_f494ad5e-b5b5-4be6-8a33-fb554860c274,false,1629340,CP-01,_9c2b1b27-f060-4375-8a82-8fbcd586dc27,ShuntCompensator,_50dc4550-778a-4ed2-bda8-81f6a28493e5,1629333,T1,_d47ad418-b90e-4b62-ae82-7ba0e36a35c8,Terminal
_c26346e9-be8b-4056-9477-7165b2d402db,false,1629498,CP-01,_bc5254d3-5f6f-4f65-94a3-8593c30427aa,ShuntCompensator,_ac12b8fb-b089-4dcf-84d6-d8479afae7c7,1629479,T1,_4ca72fac-af4b-45cf-80d1-0ab456373e3d,Terminal
_01d6d4f4-6f3a-4ed2-95f8-a97ba01ce53a,false,1630292,CP-01,_8b442d40-2b5e-49d6-9832-6052b5529b86,ShuntCompensator,,,,,
_636d63bf-7495-49b5-a74d-4666affae148,false,1631171,CP-01,_9aeac87b-931c-4153-96a7-aeeb80fa838a,ShuntCompensator,_3c444a4c-d6f8-4043-a41a-ed34180a083a,1631161,T1,_4bab8728-ef30-4914-a951-df8a1cecb59a,Terminal
_ae268990-0bfa-4ed2-9820-047c2dc2f72a,false,1631335,CP-01,_77da3cb1-e96e-4933-a7d5-36efb74b4477,ShuntCompensator,,,,,
_dfd034b8-2773-4ac1-92c3-638dc4bd1982,false,1631510,CP-01,_694327f8-45df-4453-8352-8059cc7ec18a,ShuntCompensator,_09bf4d42-5cf0-4096-8f37-a951341aeafd,1631488,T1,_dd1c8617-7db2-420f-a326-ce8cd5d74f3e,Terminal
_3abdf671-66ce-4c4e-b932-907c83a99a66,false,1632037,CP-01,_dfd11393-203f-43ea-aa58-12fa0504a8ee,ShuntCompensator,_8c2749e1-0a8b-47a8-a652-d185976bd13a,1631922,T1,_98d36865-dbc0-4b13-808a-53578b7fe219,Terminal
_60f8bf27-7f48-4d73-8be9-8c61da30d99d,false,1632039,CP-02,_dfd11393-203f-43ea-aa58-12fa0504a8ee,ShuntCompensator,_6c97bb5d-7b80-424d-a497-927ca4f2a5de,1631924,T1,_d29ead82-3c91-4d2f-a259-eef55d210aa7,Terminal
_bea3d842-3662-403e-9c3f-a3ec850d04a7,false,1632258,CP-01,_d49b39a0-fe2e-494a-bca8-2c603d1529ba,ShuntCompensator,_96b6c4b3-7437-4ed7-9f07-a6d501b3d97e,1632242,T1,_5d541667-d1c0-4ced-8449-a4bd629a6518,Terminal
_6bc17522-7531-48e8-aa9f-690ad320ebfb,false,1633735,CP-01,_cda9e512-a660-4dff-b583-91430ef4492e,ShuntCompensator,_eaad1010-1f6a-474f-99e4-dd60b43f5791,1633716,T1,_7cc3786a-49a3-476e-932a-2ed0ad6fa152,Terminal
_bf706a2c-5477-485c-9984-a922655367f5,false,1634336,CP-01,_c6729735-a40f-4ebd-8b1a-4baa8311f6bd,ShuntCompensator,_308bfe4e-3900-447c-80aa-07d4bf6b5e25,1634317,T1,_0d8cf26f-3e40-40e8-b673-afac5cd7c4ff,Terminal
_8bcbff4d-76cc-42a7-803d-a08d7b13554c,false,1634745,CP-01,_9450d02c-23e0-4100-bf69-e567bd926818,ShuntCompensator,_891719a7-5903-4578-9610-62be703da001,1634735,T1,_f6508604-b495-436f-a847-b37a431f23a7,Terminal
_6a25ab28-b622-42a7-9fe0-230b2c5aeaa9,false,1635367,CP-01,_a0d0cb90-2164-4cb0-8ad6-bf976789f77c,ShuntCompensator,,,,,
_33f670b3-e775-49de-9657-43f1ebc24f14,false,1637183,CP-01,_daaeee0c-2a31-4456-9a53-454af91b32db,ShuntCompensator,_997eeb17-4fe5-478c-98a8-65951266de9d,1637125,T1,_066dc669-36a8-427a-a7cd-9f219310f96f,Terminal
_3fe43526-6cf6-4587-a622-27f4438557aa,false,1637527,CP-01,_aedaebbb-1452-4976-bb07-4f049792108b,ShuntCompensator,_101d050e-87bc-4cc1-95b3-cf7b45c760f7,1637508,T1,_9fcf77d8-d2df-4ba4-9ba1-d62b0c6d6211,Terminal
_dc77a706-e9cf-4330-9567-36cb66f4aa48,false,1637949,CP-01,_0f9b3bd9-77ac-414e-87c2-3e6ada4db7f9,ShuntCompensator,_e037f9fe-6449-4763-b0cc-8185fd0e2092,1637915,T1,_78faeb55-f803-46b4-a43f-6e3e326023d8,Terminal
_87a11141-2958-46c3-8f80-b98f233d1160,false,1638333,CP-01,_c4acfef3-4b92-4b12-86c1-4f9380fe8146,ShuntCompensator,_bef55322-b32b-4e57-b5b3-4464fde7c5c6,1638312,T1,_a704f3b2-6d1a-487e-aeab-2c3c4de41037,Terminal
_9b024265-3129-42ef-a63e-846e52d9bbc7,false,1639479,CP-01,_3f47cde1-6942-4598-a814-62eabba7634e,ShuntCompensator,_c01a9573-ea98-4af8-a47e-d1615dee0192,1639472,T1,_3f764998-0c76-4e7c-a562-9b854689c282,Terminal
_6937be45-d61c-4967-9d67-8b037f3d9c18,false,1639672,CP-01,_02a6fe4f-df7e-4e6d-9118-a26a34f996b0,ShuntCompensator,_a7a815c7-b334-4317-8652-2c1256b32efc,1639623,T1,_4b04e99c-9754-4435-ae33-eaa4c9e42de9,Terminal
_97e06489-2fc3-49b0-bd24-99781651f882,false,1640206,CP-01,_5f424962-552f-4078-b809-a830aed2c14a,ShuntCompensator,_890343e9-fc13-4a7a-b205-f14e823f848f,1640167,T1,_aea95264-47fc-46b4-9390-d50ae2fb3fa7,Terminal
_ece800e8-2fc0-4caa-8254-6e6fcaab8f1c,false,1641437,CP-01,_39387841-4fa5-42d2-a0f3-4797217edff6,ShuntCompensator,_6231594c-a9c9-4362-987f-2c22f7548ad9,1641398,T1,_47fa72d7-1f87-46e1-adef-fdf2118d3030,Terminal
_4b85e641-d45b-411a-ac9c-289ac6975aec,false,1641764,CP-01,_bf42decb-b169-4c40-b6d5-972ddc38adc8,ShuntCompensator,_58143562-4501-4ede-9644-e78e84bc38ae,1641725,T1,_01e4a807-1e15-4ca3-86f5-0c98c8105867,Terminal
_0f30dd44-2840-4453-9dc5-a412b248b9e6,false,1642471,CP-01,_26ebd31d-2ed4-43f9-a667-eac42d2879a9,ShuntCompensator,_24afb027-c3a9-4296-b5b2-1af790d775eb,1642450,T1,_f44833ab-3625-4cb4-8a68-4dea1a0ee98d,Terminal
_09a0225a-9c91-4389-a5f2-7c3b5d179ac0,false,1642895,CP-01,_5bbf2b72-b83c-4e5d-99fd-ecd4783bc641,ShuntCompensator,,,,,
_c78fbea0-df61-42c7-ab36-659d4b196a8e,false,1643234,CP-01,_56b3f0bb-de2a-45ff-84f6-113ade8512b3,ShuntCompensator,_45bb9609-3cca-4429-8391-747fc50c95c3,1643206,T1,_540083dc-0a67-46f7-91b9-6491df501c0f,Terminal
_da8b632b-eb99-45be-b06a-44097d2233d4,false,1643530,CP-02,_4312d46c-89d7-4456-9e1b-81464b42fc6b,ShuntCompensator,_31a20bb8-2afb-45d4-b7cb-ff0be6424841,1643514,T1,_3498949a-e265-4b31-bdf7-3f082a264018,Terminal
_83113302-f2ea-479f-817f-ae92126b9117,false,1643562,CP-01,_a63641b0-095d-44a1-bdfc-2ae8daffd6d6,ShuntCompensator,_81f1d452-e9b7-44a7-86da-49ccb8250155,1643543,T1,_ae7e6558-1fa7-434c-ae5c-0792b975bd0f,Terminal
_6c1dc2a5-e239-4f2f-a7ef-a50855b49171,false,1643867,CP-01,_2e7c68d8-5941-4e59-9340-dffaaf7d82a3,ShuntCompensator,_69455b85-d1f3-4ed6-8370-b435dc8621df,1643822,T1,_5e28dd07-3f1d-4e8a-9322-616630bdd5af,Terminal
_87def19e-5921-40cb-9c4f-c1ab3fc318ab,false,1644690,CP-01,_d14b3628-2375-4fc0-b887-07b62a96a6af,ShuntCompensator,_4f6b5f42-3443-4c73-9d6e-70ca94031ec7,1644638,T1,_da837a99-bc3e-4c3b-a663-02e2b07a849f,Terminal
_e7e7694f-7963-48a0-a014-d7952195df33,false,1645130,CP-01,_0c37557e-44ff-460a-8fd1-756622c5e16a,ShuntCompensator,_2134a339-6551-4072-8f6e-485c912bf663,1645106,T1,_eed6a59f-7668-4d0d-b183-200c642f63ad,Terminal
_a0d286e6-1afe-4fec-b095-daf4e96d5efc,false,1645818,CP-02,_bf316bcb-c87a-4a24-81c5-0a21afdba128,ShuntCompensator,,,,,
_0d583545-4fe9-4285-b1d0-d6fee580e5ab,false,1645835,CP-01,_7e75e749-e647-48ba-84ad-97e78544b679,ShuntCompensator,,,,,
_209e4d87-5ac8-41bc-b391-a63f92677c5f,false,1646681,CP-01,_f6956af5-0793-4cc5-bdf9-ed7a56283bb6,ShuntCompensator,,,,,
_4bf3d8a3-26ae-48ab-b414-a842df7cfeb7,false,1647017,CP-01,_5e1a628a-23f1-454f-ad51-51c31f596700,ShuntCompensator,_6289afa6-e10c-428b-b73d-c4601718763d,1646993,T1,_d9e56d9b-5f3e-4091-8cd0-fba1ab59d2db,Terminal
_55b1b4f6-56f1-4618-b5de-ac890986c79c,false,1647019,CP-02,_5e1a628a-23f1-454f-ad51-51c31f596700,ShuntCompensator,_7c27467f-4dc8-4519-8cf8-229b8af7d03e,1646995,T1,_b3475dd0-8d2d-4c6f-b244-0334b727faab,Terminal
_b73d8ef8-91d8-4745-8280-f4c6f1d64116,false,1647324,CP-01,_64251ecc-0ea1-4bcd-9f6c-e7f162156a90,ShuntCompensator,_6a40a290-31a8-4a89-9041-39d29c24a5c8,1647305,T1,_08322af7-847b-47e2-9ebc-0630197a0067,Terminal
