"TapChanger:
ID","TapChanger:
TapMovability","TapChanger:
InternalId","TapChanger:
Name","TapChanger:
Parent","TapChanger:
ObjectType","TapChanger:
TapChangerRegulatesTerminal:
Terminal:
ID","Terminal:
InternalId","Terminal:
Name","Terminal:
Parent","Terminal:
ObjectType"
_B31ECBBB-5761-47F6-BDA4-F46E03CD1697,false,44452627,High Tap,_5a20e7ef-95b8-4103-8890-638c2e01b226,TapChanger,,,,,
_B658BC9C-B921-4D5E-841B-C7735772A5BA,false,44452628,High Tap,_6caa9461-ca3e-4457-8097-6b2b789abf81,TapChanger,,,,,
_F355C295-64BB-4833-8ECC-300C8229007B,false,44452629,High Tap,_4532b786-f8a8-4a72-8eef-5c25ee8b26a1,TapChanger,,,,,
_4C7384B6-0EB5-44BB-BF4C-632D323E0E68,false,44452630,High Tap,_fa008e53-5cd9-4b5d-80b1-e38419e49b6e,TapChanger,,,,,
_11422D2E-8E5C-48BA-9D6E-267964B3B163,false,44452631,High Tap,_67fbdca4-be72-43f0-a273-4b727d2265a9,TapChanger,,,,,
_8D3AE209-981F-4711-B033-6DF0CD7C39E3,false,44452632,High Tap,_ed662ff3-2cca-46ba-96ab-e998b82d88cc,TapChanger,,,,,
_3582FDE3-688C-4872-9957-EE4F5A7892F3,false,44452633,High Tap,_cbfbb00e-0ee0-4d0f-9213-496f29e08b88,TapChanger,,,,,
_701D790D-190E-47B8-9098-EFBDDBFE9B3C,false,44452634,High Tap,_bdc1844e-d384-434a-8515-0d27e8b89a98,TapChanger,,,,,
_C63967DC-6CCD-4EDB-A4B6-40E2EE094FA1,false,44452750,High Tap,_611ede7b-bcb6-47b2-9ffc-0eddadcb30f2,TapChanger,,,,,
_81A3F7DD-0003-49FB-8384-A72BBF6E5FE3,false,44452754,High Tap,_456bc0de-4ccd-4a63-9aa5-383eca6927fb,TapChanger,,,,,
_0FF5F627-7081-4056-A34B-39A276BF0164,false,44452755,High Tap,_d9e1b56e-164d-4fc8-97da-04da0f829193,TapChanger,,,,,
_EF541D69-9AFE-4A1D-9782-078D913EC6D7,false,44452756,High Tap,_3403290d-48bd-4625-8eb5-a67d2f685bca,TapChanger,,,,,
_E168CA3D-EB6D-400F-A2FC-113B0765048D,false,44452757,High Tap,_e534e6aa-7b00-4a4e-9cf1-40e6703e3c08,TapChanger,,,,,
_59DA064A-C85B-47F4-BB7F-FB0D6EECB2DF,false,44452758,High Tap,_df712af6-ce83-4a71-85ec-b542a43e9ce5,TapChanger,,,,,
_898DA100-70E1-4C58-B50E-1F6775BDC996,false,44452759,High Tap,_ea80df23-f8b7-48b5-a061-d87b45dc0297,TapChanger,,,,,
_4F58C3D2-68FE-441B-833C-06F8F6D51723,false,44452760,High Tap,_ef33cf06-bea7-4a55-81ac-9d79f1e1aab8,TapChanger,,,,,
_FD18EEFF-650A-4DD6-B9A0-2D920C19B6DA,false,44452761,High Tap,_7733938c-b5fd-48bc-9464-2a44b9facec3,TapChanger,,,,,
_99D19666-C248-479B-B2E4-D1942A0C5C37,false,44452762,High Tap,_577214a2-9d68-4e63-aa26-58dadb1080c5,TapChanger,,,,,
_1760E659-39B7-449E-A481-9F7A9E4C6B24,false,44452763,High Tap,_8f20d576-bbd7-42f7-95da-6c13873a2c5b,TapChanger,,,,,
_346C0BFA-2041-4B46-80FC-96D8E6EEFDEA,false,44452764,High Tap,_9e8ce7c3-6876-4a00-be7a-b39467c204e4,TapChanger,,,,,
_9976E1D6-583A-4EAE-8DE6-9C8B3D6701F0,false,44452765,High Tap,_8aa77177-52e5-45bd-8337-6126707b0091,TapChanger,,,,,
_41F397E7-EE9A-4537-8C7B-8024D2492AD6,false,44452766,High Tap,_15f991ca-85e8-42ee-b031-2d36a3c27bcd,TapChanger,,,,,
_DC82A41C-0256-4206-937F-97DE9FD832C3,false,44452767,High Tap,_02dfc799-39ed-4e3f-a78e-ca017ee0e066,TapChanger,,,,,
_2BB92753-4ABD-4353-A7B3-B742C99207E8,false,44452768,High Tap,_c3d089b3-631b-4ad6-a56a-343022f91f02,TapChanger,,,,,
_4724038B-3793-4970-93B8-20DE87C2A39E,false,44452769,High Tap,_c3c5ab88-db8b-46fd-8e7a-2d9259633cba,TapChanger,,,,,
_140E8964-7072-470A-A787-0DD7B0E1E685,false,44452770,High Tap,_0f89c86f-b037-4b99-96c8-326917ea7b8e,TapChanger,,,,,
_1E504612-078E-43A2-895E-4D2ADDA8651B,false,44452771,High Tap,_df35b51c-4e9b-4f19-8698-e3691d3188d2,TapChanger,,,,,
_3B154D17-106E-4F53-B174-9479E0D7B3B9,false,44452772,High Tap,_d78cd4dc-2324-4243-b856-3e0386eb8522,TapChanger,,,,,
_3ED671A3-68DD-4113-915C-AAF0FF277D4C,false,44452773,High Tap,_eaf75944-db82-4a5f-9006-a440ca894375,TapChanger,,,,,
_D94C8A36-B60D-4FD6-A954-86EB241B6A73,false,44452774,High Tap,_6bb6eed7-c721-4138-8569-efd408e69015,TapChanger,,,,,
_91B54ECB-C561-49B4-A8A1-9D51F6FEEABD,false,44452775,High Tap,_05248608-9efb-4c46-9969-4456f8361076,TapChanger,,,,,
_1FE02804-58BB-43BF-B8D5-5E910301CC91,false,44452776,High Tap,_949a736d-7a39-44a3-a02d-0d38f8813fe4,TapChanger,,,,,
_E1ABB555-32D2-424F-8D63-9B4E25958607,false,44452777,High Tap,_17fbafde-057d-4a71-83e4-8023fe8f84b7,TapChanger,,,,,
_D03FDBE9-1EB1-4696-9BC2-84DA2A607735,false,44452778,High Tap,_0230b0c9-73fd-467d-ac49-8e82e8c95052,TapChanger,,,,,
_D8CA0768-9E5B-465F-8942-3E21C9466901,false,44452779,High Tap,_ae039d91-881b-42d2-be9d-49c861a0e48b,TapChanger,,,,,
_7DE526E3-F7AD-4E18-9809-ADAEFA64D23B,false,44452780,High Tap,_97376b86-69d8-4c89-a882-54fc7cce9fc7,TapChanger,,,,,
_7CACBD1E-C3E9-48E8-8731-F458A1F56BF3,false,44452781,High Tap,_441b086d-6b60-4cc1-9dbf-c93507fac202,TapChanger,,,,,
_F9D51966-C998-4311-BF49-83ADAF29DC4D,false,44452782,High Tap,_19a26aba-c417-4603-88f0-2f6e76231bff,TapChanger,,,,,
_35F516E5-C99E-4A5B-AB86-CA27512E6E36,false,44452783,High Tap,_ff425aa6-ea3a-4098-8adf-e5e3383607e7,TapChanger,,,,,
_DDF6C13F-81B0-442E-B219-F9D6BFE3AC27,false,44452784,High Tap,_4c5040fc-d501-47c8-89a8-a36fa791ed88,TapChanger,,,,,
_7A9B87F3-0E11-4DE8-AB88-D30225692A07,false,44452785,High Tap,_ecc753d5-c485-4436-90f2-b48aebdeb1cc,TapChanger,,,,,
_F065A03E-9A7F-43C8-AE41-D3716F71194C,false,44452786,High Tap,_22feac68-3555-4f45-9041-b266f07b48bd,TapChanger,,,,,
_B86E6D1B-C577-484B-812F-6FC6384B204C,false,44452787,High Tap,_399d71e1-1091-4bce-9501-15cb47e21434,TapChanger,,,,,
_E3575BD3-5E4C-473B-A2F5-31E8B24CB7F0,false,44452788,High Tap,_1e4f66be-e7f7-40e3-9c4c-df8c88e30135,TapChanger,,,,,
_4E063C33-A686-4860-999F-0140AEBC1ABD,false,44452789,High Tap,_1b21c81c-b16f-407d-8ac1-33d5cea7342d,TapChanger,,,,,
_DE775236-136B-4C5B-A2FA-836FC1687EE4,false,44452790,High Tap,_c8fd4383-3656-4525-9f33-ea0fa55612d8,TapChanger,,,,,
_F4DF8321-9F2C-4885-B7FA-9B6B5A2CD3D9,false,44452791,High Tap,_2cd1810b-799f-4b34-9892-3234e7c016c5,TapChanger,,,,,
_6349E0AC-DFD3-48EB-B1AE-CB6696CB76E4,false,44452792,High Tap,_9814bc4d-012f-481d-bd8f-28bf1413614c,TapChanger,,,,,
_59BD0742-765F-4E0C-AE94-65A8DB1895AA,false,44452793,High Tap,_eb09697e-3e56-439f-9f2f-e1ce83ae8819,TapChanger,,,,,
_DF57793F-4708-45BD-AF8B-000C7AF93E55,false,44452794,High Tap,_b701e6e8-28ef-46c1-9564-7e9c6e89467c,TapChanger,,,,,
_6C7CD83F-A2F9-489F-A354-60D294C88DA9,false,44452831,High Tap,_713f8899-14ca-4f04-aa14-74106f8b8313,TapChanger,,,,,
_B926055E-276E-4E5D-818D-227E150D8235,false,44452832,High Tap,_3483fd71-521a-4d0d-9c8a-78011c80b915,TapChanger,,,,,
_59292AA5-E081-41D5-891C-9994725C8487,false,44452833,High Tap,_cbad66ce-e844-4de1-91a9-c731ec4ad63f,TapChanger,,,,,
_4C54EC0E-2D76-43EA-ACE5-E61C5A9C132D,false,44452834,High Tap,_7594e7b1-b0b4-47b8-995e-dbb724acc57d,TapChanger,,,,,
_EEB72798-5A8F-4DD2-B2E0-53A484439A0D,false,44452835,High Tap,_f3fd57f5-d465-4330-b7b9-a1ba39cfca26,TapChanger,,,,,
_3730B522-805C-450F-9DD6-BC3782F64419,false,44452836,High Tap,_219e2f4c-bcc0-4fd0-a44d-b4566cbafa58,TapChanger,,,,,
_189DF3FA-5703-4857-AF25-6692F58C66A1,false,44452837,High Tap,_734febb8-f220-4089-bb2b-84d21c669e39,TapChanger,,,,,
_8F817FC3-CAE8-486F-9A71-B380BB9506F3,false,44452838,High Tap,_ce5f956e-bced-496a-bcb6-5f18479658eb,TapChanger,,,,,
_2DAE0566-65A0-43F2-87D0-084ABE4DEAF6,false,44452839,High Tap,_2abcdb35-7334-4cf2-96ff-391f82ae0c96,TapChanger,,,,,
_4FEECEAA-6226-4B4C-8465-1CDD5A4D2DDF,false,44452840,High Tap,_5b974659-3fa9-4c35-a678-48ba1d99984e,TapChanger,,,,,
_B9F7655B-3635-4716-99F1-CA587FDFCEDB,false,44452841,High Tap,_af2dfcfb-1d7a-4787-8ee8-345695ec3155,TapChanger,,,,,
_5B59F8B0-30FA-43C8-856A-1A804C8C81D4,false,44452842,High Tap,_c978da8e-f7ef-4d72-9e0a-0cdffcc0bd72,TapChanger,,,,,
_A94DC22E-9DCA-487A-8FA6-7DD6D08536BA,false,44452843,High Tap,_0fe7a95a-f358-4b4c-b9e3-57154be625e0,TapChanger,,,,,
_49426633-2A44-4F2D-AC4C-ADDD0C6E5280,false,44452844,High Tap,_9fdcdf0c-0afa-4554-a462-708fa59b0d33,TapChanger,,,,,
_974A3755-DD03-4BCC-BBFD-DEFEE06B951E,false,44452845,High Tap,_2276cbfe-5be2-49af-8c30-688ac6207df3,TapChanger,,,,,
_A6064AF5-2799-49B5-AD89-6C26C9453A50,false,44452846,High Tap,_c951f358-0326-44b3-9679-c7afee968f60,TapChanger,,,,,
_CA7D3624-152F-4E1D-8EC9-DF5A1E58C572,false,44452847,High Tap,_569cbdbe-c44f-4cdd-a09e-f30dce1e6a08,TapChanger,,,,,
_B797815A-D872-494D-9E99-F935C5F270B3,false,44452848,High Tap,_0ef83a92-ca18-4b50-a059-44e5422d532c,TapChanger,,,,,
_7C7D5BD7-A489-42DD-89BD-3B97DE817C97,false,44452849,High Tap,_bec98560-d935-4bf7-9c31-7c24540cb21e,TapChanger,,,,,
_9FEDCE37-621F-4731-B87A-F6459271AA57,false,44452850,High Tap,_ce1bcd2f-1983-4fac-809b-12f4dd04306b,TapChanger,,,,,
_270D16A3-1BDC-4B57-B850-12600F0A8580,false,44452851,High Tap,_c46c9580-a2db-4fb0-9265-97b396d9efef,TapChanger,,,,,
_DCD2E13F-92BD-4FF7-8188-6A9C611C7A15,false,44452852,High Tap,_45f16b24-9a14-4318-bd69-97278be4cbba,TapChanger,,,,,
_1AF22416-A0CA-44E1-B7FB-AB33C46E4892,false,44452853,High Tap,_d5d75c8b-f8c8-433f-85e4-a46f9e29c597,TapChanger,,,,,
_3122C5F2-A60E-4A14-AC50-BBEF7DF2E778,false,44452854,High Tap,_4b675069-be90-4f04-9281-e2526973064c,TapChanger,,,,,
_86D1206E-E673-4189-BD3A-39FBFD30B947,false,44452855,High Tap,_9b5e8abb-f440-4098-8abe-e1e11649764d,TapChanger,,,,,
_EFA69A5B-D52C-4152-92C9-C3D8BCB76478,false,44452856,High Tap,_551d1648-44cd-4e47-817f-74a4060611df,TapChanger,,,,,
_DEE28407-3D97-4A44-A173-3524CE817EB3,false,44452857,High Tap,_a41e3e9c-b4a1-41a7-a4df-e3849b87e8b4,TapChanger,,,,,
_344436BC-DB7A-4DE2-A019-72C5E4E0C123,false,44452858,High Tap,_f2fbdebf-86ee-4ea7-b5d4-9789345521d9,TapChanger,,,,,
_2349F452-7716-46B7-8A83-97D326764008,false,44452859,High Tap,_466c21ac-3628-4736-b61d-54b0575c1ac5,TapChanger,,,,,
_8316F2DF-A8B0-4E7E-BE89-7DDA43238B8B,false,44452860,High Tap,_7a7be798-4ba8-475d-9aa6-5d3a7760d0dc,TapChanger,,,,,
_E149B3E1-B04F-4AD7-9CE1-6147BE9C13BB,false,44452861,High Tap,_a1327f92-406e-4ccc-9357-9806ffed7041,TapChanger,,,,,
_FCF90732-054D-4F05-A3E0-95F2C24F3FCE,false,44452862,High Tap,_e5fb5bbb-663c-40f0-8b20-9aa55031aa38,TapChanger,,,,,
_A2A551B2-9EC7-48A3-B4DB-DFC3B712948B,false,44452863,High Tap,_5ce73ebd-253e-495c-865c-d143a0f4b453,TapChanger,,,,,
_E3754CF5-544A-405F-96CF-C6EAF4B3FD4E,false,44452864,High Tap,_3c93e1a6-84d3-4aff-bb08-9294cc88f6d6,TapChanger,,,,,
_A936351D-C631-40F6-82B8-DD3FC4F5D91B,false,44452865,High Tap,_4b565063-0e5c-456c-b7aa-a8200e0db811,TapChanger,,,,,
_A56F829E-F40B-464C-9906-5D1268CC7A1D,false,44452866,High Tap,_ec7a92b7-d95e-48bc-bb29-c3a3b11eed56,TapChanger,,,,,
_7E8554F3-F962-491E-BCCD-46BF5ED509B4,false,44452867,High Tap,_f72e5818-bca7-43cd-bffc-f899dfc9c19a,TapChanger,,,,,
_FCF38ADD-DF31-44B2-958A-CDDFF0378707,false,44452868,High Tap,_bcfbcf7a-a8b8-441c-93f6-2fd84c6d6fbc,TapChanger,,,,,
_4DD722E2-98C1-4EC9-AFB9-A0862D75B5A2,false,44452869,High Tap,_1ae8f071-952b-4256-a3af-165c0dc170cc,TapChanger,,,,,
_6D0BADD8-6105-44E0-B554-3B42BC6B7ECD,false,44452870,High Tap,_de3c27e2-b422-4cd4-ab51-36cfb0734ca3,TapChanger,,,,,
_BFD8B857-DEFF-4AEF-B66A-30E08941798F,false,44452871,High Tap,_ebb03ac2-b987-4411-946f-e6dc73122c5d,TapChanger,,,,,
_BC6EC98F-333F-4732-990B-CB8B5E25D1DC,false,44452872,High Tap,_5a1c5348-d262-4c9a-a94d-6f8b36d4cc9d,TapChanger,,,,,
_95FFCF24-8392-42A4-A3FC-09B854B7620C,false,44452873,High Tap,_81a3e5a0-701d-477b-a9ad-2a9fd7707c27,TapChanger,,,,,
_BFF59AD8-44EE-4DF9-870B-344466116162,false,44452874,High Tap,_47800d0a-9e35-4d61-839e-5eafe29c6d0d,TapChanger,,,,,
_D7803F17-ABB1-44B3-A9A3-BA5170E18101,false,44452875,High Tap,_9d8d9c85-a2e5-495c-ac95-d5289b7943ed,TapChanger,,,,,
_00DDB002-3825-41F3-89C3-9E0C55D7DC8A,false,44452876,High Tap,_7ba68bbf-de5d-4f4d-846e-03428a6a30b4,TapChanger,,,,,
_67867D07-C23E-4833-B90F-C928D35F0953,false,44452877,High Tap,_1e1231c2-bfc0-493b-a07c-1888c615afcf,TapChanger,,,,,
_7EF1E250-18E3-426F-B95F-10541913961D,false,44452878,High Tap,_0ced8f32-bb5e-4566-8edd-545a31e8d1fe,TapChanger,,,,,
_32C55E40-59F0-4768-BE00-03B1D01DE800,false,44452879,High Tap,_022fa687-90d5-482a-a9c9-d87a9e76cf6c,TapChanger,,,,,
_57A1F279-4B02-4F4A-9B9D-D237BF6EF32B,false,44452880,High Tap,_f32c6e20-68ba-4ee5-afd3-e64319910991,TapChanger,,,,,
_4C785C62-B3AC-4C8C-974B-0A3CCFC2C4C8,false,44452881,High Tap,_e4efb8a3-519a-49bf-b121-06e32ce19699,TapChanger,,,,,
_653C59C8-0234-4731-BF24-9C64B4A327E3,false,44452882,High Tap,_44ca7403-3d12-4920-b1a1-6df3fc348e54,TapChanger,,,,,
_84986B5B-2B44-43F2-9D7A-DEFC761DD6FA,false,44452883,High Tap,_fcea10e7-53a6-4de9-9dc3-5615ac07504e,TapChanger,,,,,
_204FC142-CF6D-4D9E-A283-C39C85049632,false,44452884,High Tap,_202187dd-563a-482d-a43e-956a4ebf50d9,TapChanger,,,,,
_00F74561-B742-454B-B78D-6D5B4D12A04C,false,44452885,High Tap,_b66f5010-347a-4eef-b252-b7cb0d28608d,TapChanger,,,,,
_AA17A838-A4E2-460D-B48F-24BE61F08D1A,false,44452886,High Tap,_9f829fd1-adba-4138-be9e-782f2a52e9d0,TapChanger,,,,,
_0EA0CEE8-9D6C-44B7-9C64-1DCE4EACDC52,false,44452887,High Tap,_57ab9d5a-b7da-4ebd-b171-7a39527bd2dc,TapChanger,,,,,
_AA0FE561-6CEA-4380-9511-6984BE3F5EDE,false,44452888,High Tap,_1e853354-a461-43e9-8959-70f2e5cde160,TapChanger,,,,,
_42B7E5C2-DF86-4731-B6AC-F755CBF5647E,false,44452889,High Tap,_20ae313f-4d3a-46d9-961c-b0ededfc8f8e,TapChanger,,,,,
_D5E0E3BA-FCE2-4BB8-B6CE-104ED9B96A2E,false,44452890,High Tap,_5b0e5b0c-e54c-453b-9ee1-4038ec4575bc,TapChanger,,,,,
_D7F1489B-FE4F-4838-B76D-0E3790E04B0F,false,44452891,High Tap,_e53f578e-2e05-438f-838c-d249de0fbc77,TapChanger,,,,,
_A3745E32-5A7D-49E0-90DB-1C145459B382,false,44452892,High Tap,_075cf14b-3f53-4035-9ffd-47122141aeb8,TapChanger,,,,,
_BDE0C624-87C7-47F8-8BE3-888187E4E309,false,44452893,High Tap,_b4ce4530-f17e-4d17-9615-38578504aedb,TapChanger,,,,,
_24D70AE6-1840-47A6-B0D4-6ED1DEC19B6F,false,44452894,High Tap,_0229e1dd-f89d-463f-81f4-71acc98029c4,TapChanger,,,,,
_2E5E8CCD-0346-4BAD-A1E7-5BF7DAA36329,false,44452895,High Tap,_81b656b5-fc9b-4b9b-9921-cfc4e861c866,TapChanger,,,,,
_E360B741-33C5-4A99-A727-5D738CC962F9,false,44452896,High Tap,_2f0bb5f4-41b0-4cdf-98b8-28f3b83c68a9,TapChanger,,,,,
_11F6D71C-C51C-414A-B5D9-62084531D100,false,44452897,High Tap,_bafe4614-abe8-4b15-bbbd-207f7a157791,TapChanger,,,,,
_72162A7F-0C72-4FEF-8818-833578C74375,false,44452898,High Tap,_a533dcb6-742f-4b32-b206-705395e0efe2,TapChanger,,,,,
_76018A0D-A065-42D8-87ED-7BF9F84F13CF,false,44452899,High Tap,_b27fc6fd-a33e-40b8-896e-637b712df5ff,TapChanger,,,,,
_A2D8B901-7B89-4A75-A2D2-7834A574D109,false,44452900,High Tap,_a23a4e88-61d3-4d43-b7b1-ac6361e1c662,TapChanger,,,,,
_94D2688E-BD58-482E-95F8-28DA04D174C4,false,44452901,High Tap,_7bcdaee8-4bb7-4c1e-b818-ed52deda21cc,TapChanger,,,,,
_5560A545-0E7F-4DBA-8FAD-3B073ACB98B1,false,44452902,High Tap,_82b8dc98-c215-4365-860a-d7ed982cb064,TapChanger,,,,,
_82837277-3F68-4E87-BB32-BD3DE1BA3FE2,false,44452903,High Tap,_6c82443a-9d3d-4dc3-838e-331f0e155418,TapChanger,,,,,
_372779F8-8AF2-4377-8EA9-AB719F003ECC,false,44452904,High Tap,_02daeba5-5403-4890-9821-0a4c62e603d5,TapChanger,,,,,
_A8EBCB35-43C6-4A32-ACCA-E36820FFFD24,false,44452905,High Tap,_4d1f894b-0194-42df-81de-0c7fa50f9df6,TapChanger,,,,,
_7BAF464F-ACB2-4CED-9D86-B545492BDBAD,false,44452906,High Tap,_c7b03b78-370e-448d-878b-12c5fa002588,TapChanger,,,,,
_3D795ACB-7E1B-4F78-8571-65E2C3EF6CEE,false,44452907,High Tap,_41144823-9acd-4cd9-bea9-c5467a0adf76,TapChanger,,,,,
_17983EF1-8F1C-4751-A3C0-225CC97D2C1A,false,44452908,High Tap,_ba851057-0512-4f9d-90c7-5861a4972d51,TapChanger,,,,,
_8F848DFA-F07E-4B68-B29A-E69773D7CC31,false,44452909,High Tap,_1db49051-8ac6-4775-8813-ed43bf9ae3b2,TapChanger,,,,,
_2910E580-CECE-44C8-A7B0-D582330F6586,false,44452910,High Tap,_91f7595f-5c80-46bb-ba2d-5ee2cdc3b365,TapChanger,,,,,
_48F774E8-F490-477B-A46D-E008C528959A,false,44452911,High Tap,_5d87e0cd-41b4-4f6a-adc4-d20c667b3d2c,TapChanger,,,,,
_EB30F3A9-92F8-409C-A30D-E1C04966B0F7,false,44452912,High Tap,_7c2a2ab5-4b21-43fd-affe-c8931bcc5534,TapChanger,,,,,
_BAA15393-EC73-4CE3-B3DC-4B1B172CBCDB,false,44452913,High Tap,_aa2827ad-92be-4f37-8c4b-02c2002cb130,TapChanger,,,,,
_BB12F5D6-4CA7-4E2F-9810-F9A764AE347D,false,44452914,High Tap,_57d34a79-938d-4b99-9f14-60746acefbc5,TapChanger,,,,,
_A1EDB9AB-1116-4C42-90DD-CBAA701536F4,false,44452915,High Tap,_9d7998cb-6b81-4993-ae18-cbed0fc68d91,TapChanger,,,,,
_759D2C20-C4F5-431B-861F-06CD6ACDBA91,false,44452916,High Tap,_101c3afc-3497-4ee3-ba42-48dfc01a464c,TapChanger,,,,,
_5AE0EC3F-4626-4831-85D6-C23AC7EF0D5D,false,44452917,High Tap,_daa297a4-9c72-49f0-beb3-c098a00eaa5b,TapChanger,,,,,
_C3128673-A95F-40D4-83A5-ED22FDC0E14F,false,44452918,High Tap,_95baaff8-9705-4293-a674-603b10e6c440,TapChanger,,,,,
_424BC6C0-7FB8-4D7C-849C-9651F02B9796,false,44453035,High Tap,_db41edc6-f577-4d59-a754-e3b539c33596,TapChanger,,,,,
_BC772B84-C366-4ECC-9F2F-79B315CFA6C1,false,44453036,High Tap,_3740f707-0996-4190-931d-5cb44c744b49,TapChanger,,,,,
_76046279-BD71-41EB-A944-E74106517FF3,false,44453037,High Tap,_14e47cac-fa97-4d77-ae67-9694815194ed,TapChanger,,,,,
_83531B29-8F40-421B-BCAC-E18A9A70A316,false,44453038,High Tap,_2f86a5a8-5190-497b-9467-e7b146df1ea5,TapChanger,,,,,
_E9730CFC-C9ED-4651-B913-BBD954EF8B39,false,44453039,High Tap,_0d4e5991-4437-4975-9040-52619828f214,TapChanger,,,,,
_983BB79F-EE9E-4518-93EE-8FEF66C69CDC,false,44453040,High Tap,_1f0b089b-d550-4e34-a42c-9aa4795e275c,TapChanger,,,,,
_8E612D19-67C5-4201-AA81-3B00AF155777,false,44453041,High Tap,_c15db690-b2eb-4ad1-8999-775a3ab0e0a5,TapChanger,,,,,
_A90EE1BA-F1B5-4E19-9D8D-FE4F1319034C,false,44453042,High Tap,_27f7d43c-97fe-4dc0-a5ee-d1e0e63fe0da,TapChanger,,,,,
_CBE41C27-5596-49F3-8F2D-011148DE37B0,false,44453043,High Tap,_48a3525e-94a5-4bed-8772-c2e3b90aa22f,TapChanger,,,,,
_67FE985F-7727-441C-A5A7-86E279289EE0,false,44453044,High Tap,_761a6895-e025-4536-9891-526d3cbd07f4,TapChanger,,,,,
_CCA752DE-E68A-4657-95EC-9A5DA8C24AC7,false,44453045,High Tap,_b04ac4c5-7612-4551-a53b-ff0b15823d34,TapChanger,,,,,
_44F3632B-C947-4947-8D00-0F58C80D976B,false,44453046,High Tap,_a40202e2-b01c-4e01-a8ab-00d4f05d8d4c,TapChanger,,,,,
_8FD978EB-EA9A-4A9B-9E06-507485480C52,false,44453047,High Tap,_f7d5cb98-e95a-4b9b-b0dd-bd95a25ff70b,TapChanger,,,,,
_60B38F90-393D-461D-AFCD-465AAB3B4F3A,false,44453048,High Tap,_24b777f1-94ea-45ee-8ef0-71acd0e4eeef,TapChanger,,,,,
_A00CE948-A94F-4AA6-B375-566773FCA8B2,false,44453049,High Tap,_d2fb7408-379f-4b4a-a790-2fbc88eb1db0,TapChanger,,,,,
_5847C48E-C455-4EC2-9203-3A1C2FFB91CF,false,44453050,High Tap,_de3a62f4-a3fd-439b-9ba2-752048d951d2,TapChanger,,,,,
_B154B973-5AE8-4421-8FC7-8B0B3A981D2E,false,44453051,High Tap,_47036b6a-1252-4ce1-bed6-a8602c16fc7f,TapChanger,,,,,
_2D400594-F121-4C09-9161-C5A6B264E9BE,false,44453052,High Tap,_2eafc6e9-e1c1-462d-ba28-845fb2938b3c,TapChanger,,,,,
_BC4421C4-1C0D-451E-AD1B-B4E50D705892,false,44453053,High Tap,_7c788ffe-d5c7-4a68-8c9a-7825b273e75f,TapChanger,,,,,
_E7606EB5-B38F-4EC6-9B1B-2D6438D3542D,false,44453054,High Tap,_b07b71ea-eaa6-4552-b4b3-0f01e41654c7,TapChanger,,,,,
_F16F6A90-924B-4B42-BBDE-13F4A581C156,false,44453055,High Tap,_09c3fded-fbdd-4bf5-9ae6-aa4c4dcec941,TapChanger,,,,,
_54AD2F17-2333-4102-B322-5C6643E44BA3,false,44453056,High Tap,_be7e6072-d0cd-443b-874f-6ca548503c8d,TapChanger,,,,,
_7CE02D37-6BFE-4B8C-951C-9C006B03FD1C,false,44453057,High Tap,_c54b1ca6-03dd-45fe-ab08-7a930770bcf4,TapChanger,,,,,
_A9B986CA-33E3-4CE2-AB5C-B7BA4769A7AD,false,44453058,High Tap,_95b22d59-7b1c-4fc2-992c-2d1b236efccc,TapChanger,,,,,
_0D5AC237-EC46-4B99-A8A1-870BD53473BD,false,44453059,High Tap,_77ded7e0-da3e-444e-a4b7-ed4752d044a2,TapChanger,,,,,
_D86DAA1B-7102-4C5F-A27B-164B9FDDDE50,false,44453060,High Tap,_d19ae40e-dfe1-40fb-89eb-a003867d54a3,TapChanger,,,,,
_9BD6BC2B-7B53-47F6-A0A0-14AEDD6695D8,false,44453061,High Tap,_3597e509-af84-49a2-af23-4aed67210a85,TapChanger,,,,,
_221838AE-4441-4C74-9582-87614FE3F5A1,false,44453062,High Tap,_f76827fd-2987-4182-b634-1c82f181966a,TapChanger,,,,,
_E845AF79-C223-4E08-9FD7-5F8C1FC9E331,false,44453063,High Tap,_d57940c6-9c8e-4673-b023-a1e7d33ce6e6,TapChanger,,,,,
_623D01E7-13C2-44CA-B78A-052A828FABE9,false,44453064,High Tap,_c1b36f2e-7251-4d7c-8a58-949e43fc610d,TapChanger,,,,,
_AE2EA7DF-18C8-452E-8D65-FCB5029B67EC,false,44453065,High Tap,_f4d1961a-53a7-4331-a21b-19ed4276a759,TapChanger,,,,,
_9127025D-49FC-412D-8760-F45B7547F264,false,44453066,High Tap,_1c6102fd-ad3b-4431-9ba7-a76a941def65,TapChanger,,,,,
_4587E5F9-A05E-4929-904E-F262F53762F3,false,44453067,High Tap,_b9c5fac3-f6f9-42b1-ac7b-28bc4c9bfb64,TapChanger,,,,,
_6A920889-50CE-4A1D-8AAE-E500D758588C,false,44453068,High Tap,_39d844c4-eed5-4606-a596-6c27967a9ea1,TapChanger,,,,,
_E105A985-C12E-4D3B-ABEC-EC6CF88BD182,false,44453069,High Tap,_c28cd2cd-f7a8-42e7-adb9-5c0c864a0819,TapChanger,,,,,
_26301E2B-4E34-4B72-BE12-16583B970621,false,44453070,High Tap,_24878d95-b6e8-4377-9609-51795f443894,TapChanger,,,,,
_3B94EDD3-D603-4904-B95E-A1458D27D12E,false,44453071,High Tap,_a76da215-d3e9-4e2f-839d-b9349dcd4cb3,TapChanger,,,,,
